Tele EF EB theta(degree) thetaE(degree)   phi(degree) phiE(degree)
  10 23 24       72.1514         0.0352       196.480        0.173
  10 23 25       72.1176         0.0349       196.119        0.174
  10 23 26       72.0844         0.0346       195.757        0.175
  10 23 27       72.0519         0.0346       195.396        0.175
  10 23 28       72.0201         0.0346       195.035        0.176
  10 23 29       71.9890         0.0346       194.674        0.177
  10 23 30       71.9586         0.0346       194.313        0.178
  10 23 31       71.9288         0.0346       193.952        0.178
  10 24  0       73.4942         0.0389       205.022        0.152
  10 24  1       73.4460         0.0388       204.670        0.152
  10 24  2       73.3982         0.0387       204.317        0.153
  10 24  3       73.3510         0.0385       203.964        0.154
  10 24  4       73.3043         0.0384       203.610        0.155
  10 24  5       73.2582         0.0383       203.255        0.156
  10 24  6       73.2127         0.0381       202.900        0.157
  10 24  7       73.1677         0.0380       202.544        0.158
  10 24  8       73.1232         0.0378       202.188        0.159
  10 24  9       73.0794         0.0376       201.832        0.160
  10 24 10       73.0361         0.0375       201.475        0.161
  10 24 11       72.9934         0.0373       201.117        0.162
  10 24 12       72.9513         0.0371       200.759        0.163
  10 24 13       72.9099         0.0369       200.401        0.164
  10 24 14       72.8690         0.0367       200.043        0.165
  10 24 15       72.8288         0.0365       199.684        0.166
  10 24 16       72.7891         0.0363       199.324        0.166
  10 24 17       72.7501         0.0361       198.965        0.167
  10 24 18       72.7117         0.0359       198.605        0.168
  10 24 19       72.6740         0.0357       198.246        0.169
  10 24 20       72.6369         0.0354       197.886        0.170
  10 24 21       72.6004         0.0352       197.525        0.171
  10 24 22       72.5646         0.0350       197.165        0.171
  10 24 23       72.5295         0.0347       196.805        0.172
  10 24 24       72.4950         0.0345       196.444        0.173
  10 24 25       72.4612         0.0342       196.084        0.174
  10 24 26       72.4280         0.0340       195.724        0.174
  10 24 27       72.3955         0.0339       195.363        0.175
  10 24 28       72.3636         0.0339       195.003        0.176
  10 24 29       72.3325         0.0339       194.642        0.177
  10 24 30       72.3020         0.0339       194.282        0.177
  10 24 31       72.2722         0.0339       193.922        0.178
  10 25  0       73.8331         0.0381       204.969        0.151
  10 25  1       73.7852         0.0380       204.618        0.152
  10 25  2       73.7377         0.0379       204.265        0.153
  10 25  3       73.6908         0.0377       203.913        0.154
  10 25  4       73.6445         0.0376       203.560        0.155
  10 25  5       73.5986         0.0375       203.206        0.156
  10 25  6       73.5534         0.0373       202.851        0.157
  10 25  7       73.5086         0.0372       202.496        0.158
  10 25  8       73.4644         0.0370       202.141        0.159
  10 25  9       73.4208         0.0369       201.785        0.160
  10 25 10       73.3778         0.0367       201.429        0.161
  10 25 11       73.3353         0.0365       201.072        0.162
  10 25 12       73.2934         0.0363       200.715        0.163
  10 25 13       73.2521         0.0362       200.357        0.164
  10 25 14       73.2114         0.0360       200.000        0.164
  10 25 15       73.1713         0.0358       199.641        0.165
  10 25 16       73.1318         0.0356       199.283        0.166
  10 25 17       73.0930         0.0354       198.924        0.167
  10 25 18       73.0547         0.0352       198.565        0.168
  10 25 19       73.0171         0.0349       198.206        0.169
  10 25 20       72.9800         0.0347       197.847        0.169
  10 25 21       72.9437         0.0345       197.488        0.170
  10 25 22       72.9079         0.0343       197.128        0.171
  10 25 23       72.8728         0.0340       196.769        0.172
  10 25 24       72.8383         0.0338       196.409        0.173
  10 25 25       72.8045         0.0335       196.049        0.173
  10 25 26       72.7713         0.0333       195.690        0.174
  10 25 27       72.7388         0.0332       195.330        0.175
  10 25 28       72.7070         0.0333       194.971        0.176
  10 25 29       72.6758         0.0333       194.611        0.176
  10 25 30       72.6452         0.0333       194.252        0.177
  10 25 31       72.6154         0.0333       193.893        0.178
  10 26  0       74.1717         0.0373       204.916        0.151
  10 26  1       74.1241         0.0372       204.565        0.152
  10 26  2       74.0771         0.0370       204.214        0.153
  10 26  3       74.0305         0.0369       203.862        0.154
  10 26  4       73.9844         0.0368       203.510        0.155
  10 26  5       73.9389         0.0367       203.156        0.156
  10 26  6       73.8938         0.0365       202.803        0.157
  10 26  7       73.8494         0.0364       202.448        0.158
  10 26  8       73.8054         0.0362       202.094        0.159
  10 26  9       73.7620         0.0361       201.739        0.160
  10 26 10       73.7192         0.0359       201.383        0.161
  10 26 11       73.6770         0.0357       201.027        0.161
  10 26 12       73.6353         0.0356       200.671        0.162
  10 26 13       73.5942         0.0354       200.314        0.163
  10 26 14       73.5536         0.0352       199.957        0.164
  10 26 15       73.5137         0.0350       199.599        0.165
  10 26 16       73.4743         0.0348       199.242        0.166
  10 26 17       73.4356         0.0346       198.884        0.167
  10 26 18       73.3974         0.0344       198.526        0.168
  10 26 19       73.3599         0.0342       198.167        0.168
  10 26 20       73.3230         0.0340       197.809        0.169
  10 26 21       73.2866         0.0338       197.450        0.170
  10 26 22       73.2510         0.0335       197.092        0.171
  10 26 23       73.2159         0.0333       196.733        0.172
  10 26 24       73.1815         0.0331       196.374        0.172
  10 26 25       73.1477         0.0328       196.015        0.173
  10 26 26       73.1145         0.0326       195.656        0.174
  10 26 27       73.0820         0.0326       195.297        0.175
  10 26 28       73.0501         0.0326       194.939        0.175
  10 26 29       73.0188         0.0326       194.580        0.176
  10 26 30       72.9882         0.0326       194.221        0.177
  10 26 31       72.9583         0.0326       193.863        0.177
  10 27  0       74.5102         0.0364       204.864        0.151
  10 27  1       74.4629         0.0363       204.514        0.152
  10 27  2       74.4161         0.0362       204.163        0.153
  10 27  3       74.3698         0.0361       203.812        0.154
  10 27  4       74.3241         0.0360       203.460        0.155
  10 27  5       74.2788         0.0359       203.107        0.156
  10 27  6       74.2341         0.0357       202.754        0.157
  10 27  7       74.1899         0.0356       202.401        0.158
  10 27  8       74.1462         0.0354       202.047        0.158
  10 27  9       74.1030         0.0353       201.692        0.159
  10 27 10       74.0604         0.0351       201.337        0.160
  10 27 11       74.0184         0.0350       200.982        0.161
  10 27 12       73.9769         0.0348       200.627        0.162
  10 27 13       73.9359         0.0346       200.271        0.163
  10 27 14       73.8956         0.0345       199.914        0.164
  10 27 15       73.8558         0.0343       199.558        0.165
  10 27 16       73.8166         0.0341       199.201        0.166
  10 27 17       73.7780         0.0339       198.843        0.166
  10 27 18       73.7399         0.0337       198.486        0.167
  10 27 19       73.7025         0.0335       198.129        0.168
  10 27 20       73.6656         0.0333       197.771        0.169
  10 27 21       73.6294         0.0331       197.413        0.170
  10 27 22       73.5938         0.0328       197.055        0.170
  10 27 23       73.5587         0.0326       196.697        0.171
  10 27 24       73.5243         0.0324       196.339        0.172
  10 27 25       73.4905         0.0321       195.981        0.173
  10 27 26       73.4574         0.0319       195.623        0.173
  10 27 27       73.4248         0.0319       195.265        0.174
  10 27 28       73.3929         0.0320       194.907        0.175
  10 27 29       73.3616         0.0320       194.549        0.176
  10 27 30       73.3310         0.0320       194.191        0.176
  10 27 31       73.3010         0.0320       193.834        0.177
  10 28  0       74.8483         0.0356       204.811        0.151
  10 28  1       74.8014         0.0355       204.462        0.151
  10 28  2       74.7549         0.0354       204.112        0.152
  10 28  3       74.7090         0.0353       203.761        0.153
  10 28  4       74.6635         0.0352       203.410        0.154
  10 28  5       74.6185         0.0351       203.058        0.155
  10 28  6       74.5741         0.0349       202.706        0.156
  10 28  7       74.5301         0.0348       202.353        0.157
  10 28  8       74.4867         0.0346       202.000        0.158
  10 28  9       74.4437         0.0345       201.646        0.159
  10 28 10       74.4014         0.0344       201.292        0.160
  10 28 11       74.3595         0.0342       200.938        0.161
  10 28 12       74.3182         0.0340       200.583        0.162
  10 28 13       74.2775         0.0339       200.227        0.163
  10 28 14       74.2373         0.0337       199.872        0.164
  10 28 15       74.1976         0.0335       199.516        0.164
  10 28 16       74.1586         0.0333       199.160        0.165
  10 28 17       74.1201         0.0331       198.803        0.166
  10 28 18       74.0821         0.0329       198.447        0.167
  10 28 19       74.0448         0.0327       198.090        0.168
  10 28 20       74.0080         0.0325       197.733        0.169
  10 28 21       73.9719         0.0323       197.376        0.169
  10 28 22       73.9363         0.0321       197.019        0.170
  10 28 23       73.9013         0.0319       196.662        0.171
  10 28 24       73.8669         0.0317       196.304        0.172
  10 28 25       73.8332         0.0315       195.947        0.172
  10 28 26       73.8000         0.0313       195.590        0.173
  10 28 27       73.7674         0.0313       195.232        0.174
  10 28 28       73.7355         0.0313       194.875        0.175
  10 28 29       73.7042         0.0313       194.518        0.175
  10 28 30       73.6735         0.0313       194.161        0.176
  10 28 31       73.6434         0.0313       193.804        0.177
  10 29  0       75.1862         0.0348       204.759        0.150
  10 29  1       75.1396         0.0347       204.411        0.151
  10 29  2       75.0935         0.0346       204.061        0.152
  10 29  3       75.0478         0.0345       203.711        0.153
  10 29  4       75.0026         0.0344       203.361        0.154
  10 29  5       74.9579         0.0342       203.010        0.155
  10 29  6       74.9137         0.0341       202.658        0.156
  10 29  7       74.8700         0.0340       202.306        0.157
  10 29  8       74.8268         0.0339       201.953        0.158
  10 29  9       74.7842         0.0337       201.600        0.159
  10 29 10       74.7420         0.0336       201.247        0.160
  10 29 11       74.7004         0.0334       200.893        0.161
  10 29 12       74.6593         0.0333       200.539        0.162
  10 29 13       74.6187         0.0331       200.184        0.163
  10 29 14       74.5787         0.0329       199.830        0.163
  10 29 15       74.5392         0.0328       199.474        0.164
  10 29 16       74.5002         0.0326       199.119        0.165
  10 29 17       74.4619         0.0324       198.763        0.166
  10 29 18       74.4240         0.0322       198.407        0.167
  10 29 19       74.3868         0.0320       198.051        0.168
  10 29 20       74.3501         0.0318       197.695        0.168
  10 29 21       74.3140         0.0316       197.339        0.169
  10 29 22       74.2785         0.0314       196.983        0.170
  10 29 23       74.2436         0.0312       196.626        0.171
  10 29 24       74.2092         0.0310       196.270        0.171
  10 29 25       74.1755         0.0308       195.913        0.172
  10 29 26       74.1423         0.0306       195.557        0.173
  10 29 27       74.1097         0.0306       195.200        0.174
  10 29 28       74.0778         0.0306       194.844        0.174
  10 29 29       74.0464         0.0307       194.487        0.175
  10 29 30       74.0157         0.0307       194.131        0.176
  10 29 31       73.9855         0.0307       193.775        0.176
  10 30  0       75.5237         0.0340       204.708        0.150
  10 30  1       75.4775         0.0339       204.359        0.151
  10 30  2       75.4317         0.0338       204.011        0.152
  10 30  3       75.3863         0.0337       203.661        0.153
  10 30  4       75.3414         0.0336       203.312        0.154
  10 30  5       75.2970         0.0334       202.961        0.155
  10 30  6       75.2531         0.0333       202.610        0.156
  10 30  7       75.2097         0.0332       202.259        0.157
  10 30  8       75.1667         0.0331       201.907        0.158
  10 30  9       75.1243         0.0329       201.555        0.159
  10 30 10       75.0823         0.0328       201.202        0.160
  10 30 11       75.0409         0.0326       200.849        0.161
  10 30 12       75.0000         0.0325       200.495        0.161
  10 30 13       74.9596         0.0323       200.142        0.162
  10 30 14       74.9197         0.0322       199.787        0.163
  10 30 15       74.8804         0.0320       199.433        0.164
  10 30 16       74.8416         0.0318       199.078        0.165
  10 30 17       74.8033         0.0317       198.723        0.166
  10 30 18       74.7656         0.0315       198.368        0.166
  10 30 19       74.7285         0.0313       198.013        0.167
  10 30 20       74.6919         0.0311       197.658        0.168
  10 30 21       74.6559         0.0309       197.302        0.169
  10 30 22       74.6204         0.0307       196.947        0.170
  10 30 23       74.5855         0.0305       196.591        0.170
  10 30 24       74.5512         0.0303       196.235        0.171
  10 30 25       74.5174         0.0301       195.879        0.172
  10 30 26       74.4843         0.0299       195.524        0.173
  10 30 27       74.4517         0.0300       195.168        0.173
  10 30 28       74.4197         0.0300       194.812        0.174
  10 30 29       74.3883         0.0300       194.457        0.175
  10 30 30       74.3575         0.0300       194.101        0.175
  10 30 31       74.3273         0.0300       193.746        0.176
  10 31  0       75.8609         0.0331       204.656        0.150
  10 31  1       75.8150         0.0330       204.308        0.151
  10 31  2       75.7695         0.0330       203.960        0.152
  10 31  3       75.7245         0.0329       203.612        0.153
  10 31  4       75.6799         0.0327       203.263        0.154
  10 31  5       75.6358         0.0326       202.913        0.155
  10 31  6       75.5921         0.0325       202.563        0.156
  10 31  7       75.5490         0.0324       202.212        0.157
  10 31  8       75.5062         0.0323       201.861        0.158
  10 31  9       75.4640         0.0321       201.509        0.158
  10 31 10       75.4223         0.0320       201.157        0.159
  10 31 11       75.3811         0.0319       200.805        0.160
  10 31 12       75.3404         0.0317       200.452        0.161
  10 31 13       75.3001         0.0316       200.099        0.162
  10 31 14       75.2604         0.0314       199.746        0.163
  10 31 15       75.2213         0.0313       199.392        0.164
  10 31 16       75.1826         0.0311       199.038        0.165
  10 31 17       75.1445         0.0309       198.684        0.165
  10 31 18       75.1069         0.0307       198.329        0.166
  10 31 19       75.0698         0.0306       197.975        0.167
  10 31 20       75.0333         0.0304       197.620        0.168
  10 31 21       74.9974         0.0302       197.265        0.169
  10 31 22       74.9620         0.0300       196.911        0.169
  10 31 23       74.9271         0.0298       196.556        0.170
  10 31 24       74.8928         0.0296       196.201        0.171
  10 31 25       74.8591         0.0294       195.846        0.172
  10 31 26       74.8259         0.0293       195.491        0.172
  10 31 27       74.7933         0.0293       195.136        0.173
  10 31 28       74.7613         0.0293       194.781        0.174
  10 31 29       74.7299         0.0293       194.426        0.174
  10 31 30       74.6990         0.0293       194.072        0.175
  10 31 31       74.6687         0.0294       193.717        0.176
  11  0  0       68.1211         0.0632       220.704        0.160
  11  0  1       68.0363         0.0632       220.352        0.160
  11  0  2       67.9522         0.0632       219.998        0.160
  11  0  3       67.8687         0.0633       219.644        0.160
  11  0  4       67.7859         0.0633       219.289        0.160
  11  0  5       67.7038         0.0633       218.933        0.160
  11  0  6       67.6224         0.0633       218.576        0.160
  11  0  7       67.5417         0.0633       218.219        0.160
  11  0  8       67.4617         0.0632       217.860        0.160
  11  0  9       67.3824         0.0632       217.501        0.160
  11  0 10       67.3038         0.0632       217.142        0.160
  11  0 11       67.2260         0.0631       216.781        0.159
  11  0 12       67.1490         0.0631       216.420        0.159
  11  0 13       67.0727         0.0630       216.059        0.159
  11  0 14       66.9972         0.0629       215.697        0.159
  11  0 15       66.9226         0.0628       215.334        0.159
  11  0 16       66.8487         0.0627       214.971        0.159
  11  0 17       66.7756         0.0626       214.607        0.159
  11  0 18       66.7033         0.0625       214.243        0.158
  11  0 19       66.6319         0.0624       213.878        0.158
  11  0 20       66.5613         0.0623       213.513        0.158
  11  0 21       66.4916         0.0621       213.147        0.158
  11  0 22       66.4227         0.0620       212.781        0.158
  11  0 23       66.3547         0.0618       212.415        0.157
  11  0 24       66.2876         0.0617       212.049        0.157
  11  0 25       66.2213         0.0615       211.682        0.157
  11  0 26       66.1559         0.0613       211.315        0.157
  11  0 27       66.0915         0.0611       210.948        0.156
  11  0 28       66.0279         0.0609       210.580        0.156
  11  0 29       65.9653         0.0607       210.213        0.156
  11  0 30       65.9035         0.0605       209.845        0.156
  11  0 31       65.8427         0.0602       209.477        0.156
  11  1  0       68.4498         0.0622       220.616        0.159
  11  1  1       68.3654         0.0623       220.264        0.159
  11  1  2       68.2817         0.0623       219.911        0.159
  11  1  3       68.1985         0.0623       219.558        0.159
  11  1  4       68.1161         0.0624       219.203        0.159
  11  1  5       68.0343         0.0624       218.848        0.159
  11  1  6       67.9532         0.0624       218.492        0.159
  11  1  7       67.8728         0.0623       218.135        0.159
  11  1  8       67.7930         0.0623       217.777        0.159
  11  1  9       67.7140         0.0623       217.419        0.159
  11  1 10       67.6357         0.0623       217.059        0.159
  11  1 11       67.5582         0.0622       216.700        0.159
  11  1 12       67.4814         0.0622       216.339        0.159
  11  1 13       67.4054         0.0621       215.978        0.159
  11  1 14       67.3301         0.0620       215.617        0.159
  11  1 15       67.2556         0.0619       215.255        0.159
  11  1 16       67.1819         0.0619       214.892        0.158
  11  1 17       67.1090         0.0618       214.529        0.158
  11  1 18       67.0369         0.0616       214.165        0.158
  11  1 19       66.9657         0.0615       213.801        0.158
  11  1 20       66.8952         0.0614       213.437        0.158
  11  1 21       66.8256         0.0613       213.072        0.157
  11  1 22       66.7569         0.0611       212.707        0.157
  11  1 23       66.6890         0.0610       212.341        0.157
  11  1 24       66.6219         0.0608       211.976        0.157
  11  1 25       66.5557         0.0606       211.609        0.156
  11  1 26       66.4905         0.0605       211.243        0.156
  11  1 27       66.4260         0.0603       210.877        0.156
  11  1 28       66.3625         0.0601       210.510        0.156
  11  1 29       66.2999         0.0599       210.143        0.155
  11  1 30       66.2382         0.0596       209.776        0.156
  11  1 31       66.1774         0.0594       209.409        0.156
  11  2  0       68.7789         0.0613       220.529        0.159
  11  2  1       68.6949         0.0613       220.177        0.159
  11  2  2       68.6115         0.0614       219.825        0.159
  11  2  3       68.5287         0.0614       219.472        0.159
  11  2  4       68.4466         0.0614       219.118        0.159
  11  2  5       68.3651         0.0614       218.763        0.159
  11  2  6       68.2843         0.0614       218.407        0.159
  11  2  7       68.2042         0.0614       218.051        0.159
  11  2  8       68.1248         0.0614       217.694        0.159
  11  2  9       68.0461         0.0614       217.336        0.159
  11  2 10       67.9680         0.0614       216.977        0.159
  11  2 11       67.8908         0.0613       216.618        0.159
  11  2 12       67.8142         0.0613       216.259        0.159
  11  2 13       67.7384         0.0612       215.898        0.159
  11  2 14       67.6633         0.0611       215.537        0.158
  11  2 15       67.5891         0.0611       215.176        0.158
  11  2 16       67.5156         0.0610       214.814        0.158
  11  2 17       67.4428         0.0609       214.451        0.158
  11  2 18       67.3709         0.0608       214.088        0.158
  11  2 19       67.2998         0.0607       213.725        0.158
  11  2 20       67.2295         0.0605       213.361        0.157
  11  2 21       67.1600         0.0604       212.997        0.157
  11  2 22       67.0914         0.0603       212.633        0.157
  11  2 23       67.0236         0.0601       212.268        0.157
  11  2 24       66.9567         0.0599       211.903        0.156
  11  2 25       66.8906         0.0598       211.537        0.156
  11  2 26       66.8254         0.0596       211.172        0.156
  11  2 27       66.7610         0.0594       210.806        0.155
  11  2 28       66.6975         0.0592       210.440        0.155
  11  2 29       66.6349         0.0590       210.074        0.155
  11  2 30       66.5732         0.0588       209.708        0.155
  11  2 31       66.5124         0.0586       209.341        0.156
  11  3  0       69.1084         0.0604       220.442        0.159
  11  3  1       69.0248         0.0604       220.091        0.159
  11  3  2       68.9417         0.0604       219.739        0.159
  11  3  3       68.8593         0.0605       219.386        0.159
  11  3  4       68.7775         0.0605       219.033        0.159
  11  3  5       68.6964         0.0605       218.678        0.159
  11  3  6       68.6159         0.0605       218.323        0.159
  11  3  7       68.5360         0.0605       217.967        0.159
  11  3  8       68.4569         0.0605       217.611        0.159
  11  3  9       68.3785         0.0605       217.254        0.159
  11  3 10       68.3007         0.0604       216.896        0.158
  11  3 11       68.2237         0.0604       216.537        0.158
  11  3 12       68.1474         0.0604       216.178        0.158
  11  3 13       68.0718         0.0603       215.818        0.158
  11  3 14       67.9969         0.0602       215.458        0.158
  11  3 15       67.9229         0.0602       215.097        0.158
  11  3 16       67.8496         0.0601       214.736        0.158
  11  3 17       67.7770         0.0600       214.374        0.158
  11  3 18       67.7053         0.0599       214.012        0.157
  11  3 19       67.6343         0.0598       213.649        0.157
  11  3 20       67.5642         0.0597       213.286        0.157
  11  3 21       67.4948         0.0595       212.922        0.157
  11  3 22       67.4263         0.0594       212.559        0.156
  11  3 23       67.3586         0.0592       212.194        0.156
  11  3 24       67.2918         0.0591       211.830        0.156
  11  3 25       67.2258         0.0589       211.465        0.156
  11  3 26       67.1606         0.0588       211.100        0.155
  11  3 27       67.0963         0.0586       210.735        0.155
  11  3 28       67.0329         0.0584       210.370        0.155
  11  3 29       66.9703         0.0582       210.005        0.155
  11  3 30       66.9086         0.0580       209.639        0.155
  11  3 31       66.8478         0.0578       209.274        0.155
  11  4  0       69.4382         0.0594       220.355        0.158
  11  4  1       69.3550         0.0595       220.004        0.158
  11  4  2       69.2723         0.0595       219.653        0.158
  11  4  3       69.1902         0.0595       219.301        0.158
  11  4  4       69.1087         0.0596       218.948        0.158
  11  4  5       69.0279         0.0596       218.594        0.158
  11  4  6       68.9477         0.0596       218.239        0.158
  11  4  7       68.8682         0.0596       217.884        0.158
  11  4  8       68.7894         0.0596       217.528        0.158
  11  4  9       68.7112         0.0596       217.172        0.158
  11  4 10       68.6337         0.0595       216.814        0.158
  11  4 11       68.5569         0.0595       216.456        0.158
  11  4 12       68.4809         0.0594       216.098        0.158
  11  4 13       68.4055         0.0594       215.739        0.158
  11  4 14       68.3309         0.0593       215.379        0.158
  11  4 15       68.2570         0.0593       215.019        0.158
  11  4 16       68.1839         0.0592       214.658        0.157
  11  4 17       68.1116         0.0591       214.297        0.157
  11  4 18       68.0400         0.0590       213.935        0.157
  11  4 19       67.9692         0.0589       213.573        0.157
  11  4 20       67.8992         0.0588       213.211        0.157
  11  4 21       67.8300         0.0586       212.848        0.156
  11  4 22       67.7616         0.0585       212.485        0.156
  11  4 23       67.6940         0.0584       212.121        0.156
  11  4 24       67.6272         0.0582       211.758        0.156
  11  4 25       67.5613         0.0581       211.394        0.155
  11  4 26       67.4962         0.0579       211.030        0.155
  11  4 27       67.4320         0.0577       210.665        0.155
  11  4 28       67.3686         0.0575       210.301        0.154
  11  4 29       67.3060         0.0574       209.936        0.155
  11  4 30       67.2444         0.0572       209.571        0.155
  11  4 31       67.1836         0.0569       209.206        0.155
  11  5  0       69.7684         0.0585       220.268        0.158
  11  5  1       69.6855         0.0585       219.918        0.158
  11  5  2       69.6031         0.0586       219.567        0.158
  11  5  3       69.5214         0.0586       219.216        0.158
  11  5  4       69.4403         0.0586       218.863        0.158
  11  5  5       69.3598         0.0586       218.510        0.158
  11  5  6       69.2799         0.0587       218.156        0.158
  11  5  7       69.2007         0.0587       217.801        0.158
  11  5  8       69.1221         0.0587       217.446        0.158
  11  5  9       69.0442         0.0586       217.090        0.158
  11  5 10       68.9670         0.0586       216.733        0.158
  11  5 11       68.8905         0.0586       216.376        0.158
  11  5 12       68.8147         0.0585       216.018        0.158
  11  5 13       68.7396         0.0585       215.659        0.157
  11  5 14       68.6652         0.0584       215.300        0.157
  11  5 15       68.5915         0.0584       214.941        0.157
  11  5 16       68.5186         0.0583       214.581        0.157
  11  5 17       68.4464         0.0582       214.220        0.157
  11  5 18       68.3750         0.0581       213.859        0.157
  11  5 19       68.3044         0.0580       213.498        0.156
  11  5 20       68.2345         0.0579       213.136        0.156
  11  5 21       68.1654         0.0578       212.774        0.156
  11  5 22       68.0971         0.0576       212.411        0.156
  11  5 23       68.0297         0.0575       212.049        0.155
  11  5 24       67.9630         0.0574       211.686        0.155
  11  5 25       67.8971         0.0572       211.322        0.155
  11  5 26       67.8321         0.0570       210.959        0.155
  11  5 27       67.7679         0.0569       210.595        0.154
  11  5 28       67.7046         0.0567       210.231        0.154
  11  5 29       67.6421         0.0565       209.868        0.154
  11  5 30       67.5804         0.0563       209.504        0.155
  11  5 31       67.5196         0.0561       209.139        0.155
  11  6  0       70.0988         0.0575       220.182        0.158
  11  6  1       70.0163         0.0576       219.832        0.158
  11  6  2       69.9343         0.0576       219.482        0.158
  11  6  3       69.8529         0.0577       219.131        0.158
  11  6  4       69.7721         0.0577       218.779        0.158
  11  6  5       69.6920         0.0577       218.426        0.158
  11  6  6       69.6124         0.0577       218.073        0.158
  11  6  7       69.5335         0.0577       217.719        0.158
  11  6  8       69.4552         0.0577       217.364        0.158
  11  6  9       69.3776         0.0577       217.009        0.158
  11  6 10       69.3006         0.0577       216.652        0.157
  11  6 11       69.2244         0.0577       216.296        0.157
  11  6 12       69.1488         0.0576       215.938        0.157
  11  6 13       69.0739         0.0576       215.580        0.157
  11  6 14       68.9997         0.0575       215.222        0.157
  11  6 15       68.9263         0.0574       214.863        0.157
  11  6 16       68.8535         0.0574       214.504        0.157
  11  6 17       68.7815         0.0573       214.144        0.156
  11  6 18       68.7103         0.0572       213.783        0.156
  11  6 19       68.6398         0.0571       213.423        0.156
  11  6 20       68.5701         0.0570       213.061        0.156
  11  6 21       68.5011         0.0569       212.700        0.156
  11  6 22       68.4330         0.0568       212.338        0.155
  11  6 23       68.3656         0.0566       211.976        0.155
  11  6 24       68.2990         0.0565       211.614        0.155
  11  6 25       68.2333         0.0563       211.251        0.155
  11  6 26       68.1683         0.0562       210.889        0.154
  11  6 27       68.1042         0.0560       210.526        0.154
  11  6 28       68.0409         0.0558       210.163        0.154
  11  6 29       67.9784         0.0557       209.799        0.154
  11  6 30       67.9168         0.0555       209.436        0.154
  11  6 31       67.8560         0.0553       209.073        0.155
  11  7  0       70.4295         0.0566       220.096        0.157
  11  7  1       70.3473         0.0566       219.747        0.157
  11  7  2       70.2657         0.0567       219.397        0.158
  11  7  3       70.1847         0.0567       219.047        0.157
  11  7  4       70.1042         0.0567       218.695        0.157
  11  7  5       70.0244         0.0568       218.343        0.157
  11  7  6       69.9452         0.0568       217.990        0.157
  11  7  7       69.8665         0.0568       217.637        0.157
  11  7  8       69.7886         0.0568       217.282        0.157
  11  7  9       69.7112         0.0568       216.927        0.157
  11  7 10       69.6345         0.0568       216.572        0.157
  11  7 11       69.5585         0.0567       216.216        0.157
  11  7 12       69.4832         0.0567       215.859        0.157
  11  7 13       69.4085         0.0566       215.502        0.157
  11  7 14       69.3346         0.0566       215.144        0.157
  11  7 15       69.2613         0.0565       214.786        0.156
  11  7 16       69.1888         0.0565       214.427        0.156
  11  7 17       69.1170         0.0564       214.067        0.156
  11  7 18       69.0459         0.0563       213.708        0.156
  11  7 19       68.9755         0.0562       213.348        0.156
  11  7 20       68.9060         0.0561       212.987        0.155
  11  7 21       68.8372         0.0560       212.626        0.155
  11  7 22       68.7691         0.0559       212.265        0.155
  11  7 23       68.7018         0.0557       211.904        0.155
  11  7 24       68.6354         0.0556       211.542        0.154
  11  7 25       68.5697         0.0555       211.181        0.154
  11  7 26       68.5048         0.0553       210.818        0.154
  11  7 27       68.4407         0.0552       210.456        0.154
  11  7 28       68.3774         0.0550       210.094        0.154
  11  7 29       68.3150         0.0548       209.731        0.154
  11  7 30       68.2534         0.0546       209.369        0.154
  11  7 31       68.1926         0.0544       209.006        0.154
  11  8  0       70.7605         0.0556       220.010        0.157
  11  8  1       70.6787         0.0557       219.662        0.157
  11  8  2       70.5974         0.0557       219.312        0.157
  11  8  3       70.5167         0.0558       218.962        0.157
  11  8  4       70.4366         0.0558       218.612        0.157
  11  8  5       70.3571         0.0558       218.260        0.157
  11  8  6       70.2781         0.0558       217.908        0.157
  11  8  7       70.1998         0.0558       217.555        0.157
  11  8  8       70.1221         0.0558       217.201        0.157
  11  8  9       70.0451         0.0558       216.847        0.157
  11  8 10       69.9687         0.0558       216.492        0.157
  11  8 11       69.8929         0.0558       216.136        0.157
  11  8 12       69.8178         0.0558       215.780        0.157
  11  8 13       69.7434         0.0557       215.423        0.156
  11  8 14       69.6696         0.0557       215.066        0.156
  11  8 15       69.5966         0.0556       214.708        0.156
  11  8 16       69.5242         0.0556       214.350        0.156
  11  8 17       69.4526         0.0555       213.992        0.156
  11  8 18       69.3817         0.0554       213.633        0.156
  11  8 19       69.3115         0.0553       213.273        0.155
  11  8 20       69.2421         0.0552       212.913        0.155
  11  8 21       69.1734         0.0551       212.553        0.155
  11  8 22       69.1055         0.0550       212.193        0.155
  11  8 23       69.0383         0.0549       211.832        0.154
  11  8 24       68.9719         0.0547       211.471        0.154
  11  8 25       68.9063         0.0546       211.110        0.154
  11  8 26       68.8415         0.0545       210.749        0.153
  11  8 27       68.7774         0.0543       210.387        0.153
  11  8 28       68.7142         0.0541       210.026        0.153
  11  8 29       68.6518         0.0540       209.664        0.154
  11  8 30       68.5902         0.0538       209.302        0.154
  11  8 31       68.5294         0.0536       208.940        0.154
  11  9  0       71.0916         0.0547       219.925        0.157
  11  9  1       71.0102         0.0547       219.577        0.157
  11  9  2       70.9293         0.0548       219.228        0.157
  11  9  3       70.8490         0.0548       218.879        0.157
  11  9  4       70.7692         0.0549       218.528        0.157
  11  9  5       70.6900         0.0549       218.177        0.157
