Tele EF EB theta(degree) phi(degree)
   4  9 18       48.3893     175.777
   4  9 19       48.4082     175.311
   4  9 20       48.4291     174.844
   4  9 21       48.4518     174.379
   4  9 22       48.4764     173.913
   4  9 23       48.5029     173.448
   4  9 24       48.5312     172.984
   4  9 25       48.5614     172.520
   4  9 26       48.5934     172.057
   4  9 27       48.6273     171.595
   4  9 28       48.6630     171.133
   4  9 29       48.7005     170.672
   4  9 30       48.7398     170.212
   4  9 31       48.7810     169.753
   4 10  0       48.7165     184.129
   4 10  1       48.7021     183.670
   4 10  2       48.6894     183.211
   4 10  3       48.6786     182.751
   4 10  4       48.6696     182.291
   4 10  5       48.6624     181.829
   4 10  6       48.6570     181.367
   4 10  7       48.6535     180.905
   4 10  8       48.6518     180.442
   4 10  9       48.6520     179.979
   4 10 10       48.6541     179.515
   4 10 11       48.6580     179.051
   4 10 12       48.6638     178.587
   4 10 13       48.6715     178.123
   4 10 14       48.6810     177.658
   4 10 15       48.6924     177.194
   4 10 16       48.7057     176.730
   4 10 17       48.7208     176.265
   4 10 18       48.7378     175.801
   4 10 19       48.7567     175.337
   4 10 20       48.7774     174.873
   4 10 21       48.8000     174.410
   4 10 22       48.8245     173.947
   4 10 23       48.8508     173.484
   4 10 24       48.8789     173.022
   4 10 25       48.9089     172.561
   4 10 26       48.9407     172.100
   4 10 27       48.9743     171.640
   4 10 28       49.0097     171.180
   4 10 29       49.0469     170.722
   4 10 30       49.0859     170.264
   4 10 31       49.1267     169.807
   4 11  0       49.0630     184.110
   4 11  1       49.0489     183.654
   4 11  2       49.0365     183.197
   4 11  3       49.0259     182.740
   4 11  4       49.0171     182.281
   4 11  5       49.0102     181.822
   4 11  6       49.0050     181.363
   4 11  7       49.0017     180.903
   4 11  8       49.0002     180.442
   4 11  9       49.0005     179.981
   4 11 10       49.0027     179.520
   4 11 11       49.0067     179.058
   4 11 12       49.0126     178.597
   4 11 13       49.0203     178.135
   4 11 14       49.0298     177.673
   4 11 15       49.0412     177.211
   4 11 16       49.0545     176.749
   4 11 17       49.0696     176.287
   4 11 18       49.0865     175.825
   4 11 19       49.1053     175.363
   4 11 20       49.1260     174.902
   4 11 21       49.1484     174.441
   4 11 22       49.1727     173.980
   4 11 23       49.1989     173.520
   4 11 24       49.2268     173.060
   4 11 25       49.2566     172.601
   4 11 26       49.2881     172.143
   4 11 27       49.3215     171.685
   4 11 28       49.3566     171.228
   4 11 29       49.3935     170.771
   4 11 30       49.4322     170.316
   4 11 31       49.4727     169.861
   4 12  0       49.4096     184.092
   4 12  1       49.3958     183.638
   4 12  2       49.3837     183.184
   4 12  3       49.3734     182.728
   4 12  4       49.3649     182.272
   4 12  5       49.3581     181.816
   4 12  6       49.3532     181.358
   4 12  7       49.3500     180.901
   4 12  8       49.3487     180.442
   4 12  9       49.3491     179.984
   4 12 10       49.3514     179.525
   4 12 11       49.3555     179.066
   4 12 12       49.3615     178.606
   4 12 13       49.3692     178.147
   4 12 14       49.3788     177.687
   4 12 15       49.3902     177.227
   4 12 16       49.4034     176.768
   4 12 17       49.4185     176.308
   4 12 18       49.4354     175.849
   4 12 19       49.4541     175.389
   4 12 20       49.4746     174.930
   4 12 21       49.4970     174.471
   4 12 22       49.5211     174.013
   4 12 23       49.5471     173.555
   4 12 24       49.5748     173.098
   4 12 25       49.6044     172.641
   4 12 26       49.6357     172.185
   4 12 27       49.6688     171.729
   4 12 28       49.7036     171.274
   4 12 29       49.7403     170.820
   4 12 30       49.7786     170.367
   4 12 31       49.8187     169.914
   4 13  0       49.7563     184.074
   4 13  1       49.7428     183.622
   4 13  2       49.7310     183.170
   4 13  3       49.7210     182.717
   4 13  4       49.7127     182.263
   4 13  5       49.7061     181.809
   4 13  6       49.7014     181.354
   4 13  7       49.6984     180.898
   4 13  8       49.6972     180.443
   4 13  9       49.6978     179.986
   4 13 10       49.7002     179.530
   4 13 11       49.7044     179.073
   4 13 12       49.7105     178.616
   4 13 13       49.7183     178.158
   4 13 14       49.7279     177.701
   4 13 15       49.7393     177.244
   4 13 16       49.7525     176.786
   4 13 17       49.7675     176.329
   4 13 18       49.7843     175.872
   4 13 19       49.8030     175.415
   4 13 20       49.8234     174.958
   4 13 21       49.8456     174.502
   4 13 22       49.8696     174.046
   4 13 23       49.8954     173.590
   4 13 24       49.9229     173.135
   4 13 25       49.9523     172.680
   4 13 26       49.9834     172.226
   4 13 27       50.0162     171.773
   4 13 28       50.0508     171.320
   4 13 29       50.0871     170.868
   4 13 30       50.1252     170.417
   4 13 31       50.1649     169.967
   4 14  0       50.1031     184.056
   4 14  1       50.0899     183.607
   4 14  2       50.0784     183.156
   4 14  3       50.0686     182.706
   4 14  4       50.0605     182.254
   4 14  5       50.0542     181.802
   4 14  6       50.0497     181.349
   4 14  7       50.0469     180.896
   4 14  8       50.0459     180.443
   4 14  9       50.0466     179.989
   4 14 10       50.0491     179.534
   4 14 11       50.0534     179.080
   4 14 12       50.0595     178.625
   4 14 13       50.0674     178.170
   4 14 14       50.0770     177.715
   4 14 15       50.0884     177.260
   4 14 16       50.1016     176.805
   4 14 17       50.1166     176.350
   4 14 18       50.1334     175.895
   4 14 19       50.1519     175.440
   4 14 20       50.1722     174.986
   4 14 21       50.1943     174.532
   4 14 22       50.2182     174.078
   4 14 23       50.2438     173.625
   4 14 24       50.2712     173.172
   4 14 25       50.3003     172.719
   4 14 26       50.3311     172.268
   4 14 27       50.3637     171.816
   4 14 28       50.3980     171.366
   4 14 29       50.4341     170.916
   4 14 30       50.4718     170.467
   4 14 31       50.5112     170.019
   4 15  0       50.4500     184.038
   4 15  1       50.4370     183.591
   4 15  2       50.4258     183.143
   4 15  3       50.4163     182.695
   4 15  4       50.4085     182.245
   4 15  5       50.4024     181.795
   4 15  6       50.3981     181.345
   4 15  7       50.3954     180.894
   4 15  8       50.3946     180.443
   4 15  9       50.3955     179.991
   4 15 10       50.3981     179.539
   4 15 11       50.4025     179.087
   4 15 12       50.4086     178.634
   4 15 13       50.4165     178.182
   4 15 14       50.4262     177.729
   4 15 15       50.4376     177.276
   4 15 16       50.4508     176.823
   4 15 17       50.4657     176.371
   4 15 18       50.4825     175.918
   4 15 19       50.5009     175.466
   4 15 20       50.5211     175.013
   4 15 21       50.5431     174.562
   4 15 22       50.5668     174.110
   4 15 23       50.5923     173.659
   4 15 24       50.6194     173.208
   4 15 25       50.6483     172.758
   4 15 26       50.6790     172.308
   4 15 27       50.7113     171.859
   4 15 28       50.7454     171.411
   4 15 29       50.7811     170.964
   4 15 30       50.8185     170.517
   4 15 31       50.8576     170.071
   4 16  0       50.7968     184.020
   4 16  1       50.7842     183.576
   4 16  2       50.7733     183.130
   4 16  3       50.7640     182.683
   4 16  4       50.7564     182.236
   4 16  5       50.7506     181.789
   4 16  6       50.7464     181.341
   4 16  7       50.7440     180.892
   4 16  8       50.7433     180.443
   4 16  9       50.7443     179.994
   4 16 10       50.7471     179.544
   4 16 11       50.7515     179.094
   4 16 12       50.7577     178.644
   4 16 13       50.7657     178.193
   4 16 14       50.7754     177.743
   4 16 15       50.7868     177.292
   4 16 16       50.8000     176.842
   4 16 17       50.8149     176.391
   4 16 18       50.8316     175.941
   4 16 19       50.8499     175.491
   4 16 20       50.8701     175.041
   4 16 21       50.8919     174.591
   4 16 22       50.9155     174.142
   4 16 23       50.9407     173.693
   4 16 24       50.9677     173.244
   4 16 25       50.9964     172.796
   4 16 26       51.0268     172.349
   4 16 27       51.0589     171.902
   4 16 28       51.0927     171.456
   4 16 29       51.1282     171.010
   4 16 30       51.1653     170.566
   4 16 31       51.2040     170.122
   4 17  0       51.1437     184.003
   4 17  1       51.1314     183.560
   4 17  2       51.1207     183.117
   4 17  3       51.1117     182.673
   4 17  4       51.1044     182.228
   4 17  5       51.0988     181.782
   4 17  6       51.0948     181.336
   4 17  7       51.0926     180.890
   4 17  8       51.0920     180.443
   4 17  9       51.0932     179.996
   4 17 10       51.0960     179.548
   4 17 11       51.1006     179.101
   4 17 12       51.1069     178.653
   4 17 13       51.1149     178.204
   4 17 14       51.1246     177.756
   4 17 15       51.1360     177.308
   4 17 16       51.1492     176.860
   4 17 17       51.1641     176.411
   4 17 18       51.1807     175.963
   4 17 19       51.1990     175.515
   4 17 20       51.2190     175.068
   4 17 21       51.2407     174.620
   4 17 22       51.2641     174.173
   4 17 23       51.2892     173.726
   4 17 24       51.3161     173.280
   4 17 25       51.3446     172.834
   4 17 26       51.3747     172.389
   4 17 27       51.4066     171.944
   4 17 28       51.4401     171.500
   4 17 29       51.4752     171.057
   4 17 30       51.5120     170.614
   4 17 31       51.5505     170.173
   4 18  0       51.4905     183.986
   4 18  1       51.4785     183.545
   4 18  2       51.4681     183.104
   4 18  3       51.4594     182.662
   4 18  4       51.4523     182.219
   4 18  5       51.4469     181.776
   4 18  6       51.4431     181.332
   4 18  7       51.4411     180.888
   4 18  8       51.4407     180.443
   4 18  9       51.4420     179.998
   4 18 10       51.4449     179.553
   4 18 11       51.4496     179.107
   4 18 12       51.4560     178.662
   4 18 13       51.4640     178.216
   4 18 14       51.4738     177.770
   4 18 15       51.4852     177.324
   4 18 16       51.4984     176.877
   4 18 17       51.5132     176.431
   4 18 18       51.5297     175.985
   4 18 19       51.5480     175.540
   4 18 20       51.5679     175.094
   4 18 21       51.5895     174.649
   4 18 22       51.6128     174.204
   4 18 23       51.6377     173.759
   4 18 24       51.6644     173.315
   4 18 25       51.6926     172.872
   4 18 26       51.7226     172.429
   4 18 27       51.7542     171.986
   4 18 28       51.7874     171.544
   4 18 29       51.8223     171.103
   4 18 30       51.8588     170.663
   4 18 31       51.8969     170.223
   4 19  0       51.8373     183.969
   4 19  1       51.8256     183.530
   4 19  2       51.8155     183.091
   4 19  3       51.8070     182.651
   4 19  4       51.8002     182.211
   4 19  5       51.7950     181.770
   4 19  6       51.7914     181.328
   4 19  7       51.7895     180.886
   4 19  8       51.7893     180.444
   4 19  9       51.7907     180.001
   4 19 10       51.7938     179.558
   4 19 11       51.7986     179.114
   4 19 12       51.8050     178.671
   4 19 13       51.8131     178.227
   4 19 14       51.8229     177.783
   4 19 15       51.8344     177.339
   4 19 16       51.8475     176.895
   4 19 17       51.8623     176.451
   4 19 18       51.8788     176.007
   4 19 19       51.8969     175.564
   4 19 20       51.9167     175.121
   4 19 21       51.9382     174.677
   4 19 22       51.9614     174.235
   4 19 23       51.9862     173.792
   4 19 24       52.0126     173.350
   4 19 25       52.0407     172.909
   4 19 26       52.0704     172.468
   4 19 27       52.1018     172.027
   4 19 28       52.1347     171.588
   4 19 29       52.1693     171.149
   4 19 30       52.2055     170.710
   4 19 31       52.2433     170.273
   4 20  0       52.1840     183.952
   4 20  1       52.1726     183.515
   4 20  2       52.1628     183.078
   4 20  3       52.1546     182.641
   4 20  4       52.1480     182.202
   4 20  5       52.1430     181.763
   4 20  6       52.1396     181.324
   4 20  7       52.1379     180.884
   4 20  8       52.1378     180.444
   4 20  9       52.1394     180.003
