Tele EF EB theta(degree) thetaE(degree)   phi(degree) phiE(degree)
   8 19  1       69.9689         0.2321       175.279        0.874
   8 19  2       69.9824         0.2308       174.908        0.879
   8 19  3       69.9967         0.2293       174.538        0.883
   8 19  4       70.0118         0.2279       174.167        0.887
   8 19  5       70.0276         0.2264       173.796        0.891
   8 19  6       70.0443         0.2250       173.424        0.895
   8 19  7       70.0617         0.2234       173.053        0.899
   8 19  8       70.0800         0.2219       172.681        0.902
   8 19  9       70.0990         0.2203       172.309        0.906
   8 19 10       70.1188         0.2187       171.937        0.910
   8 19 11       70.1393         0.2171       171.565        0.913
   8 19 12       70.1607         0.2155       171.193        0.917
   8 19 13       70.1828         0.2138       170.821        0.920
   8 19 14       70.2057         0.2121       170.449        0.924
   8 19 15       70.2294         0.2104       170.077        0.927
   8 19 16       70.2538         0.2087       169.705        0.930
   8 19 17       70.2791         0.2070       169.333        0.933
   8 19 18       70.3050         0.2052       168.961        0.936
   8 19 19       70.3318         0.2034       168.590        0.939
   8 19 20       70.3593         0.2016       168.219        0.942
   8 19 21       70.3875         0.1998       167.848        0.945
   8 19 22       70.4165         0.1980       167.477        0.948
   8 19 23       70.4463         0.1961       167.106        0.950
   8 19 24       70.4767         0.1942       166.736        0.953
   8 19 25       70.5079         0.1923       166.367        0.955
   8 19 26       70.5399         0.1904       165.997        0.958
   8 19 27       70.5725         0.1885       165.628        0.960
   8 19 28       70.6059         0.1866       165.260        0.962
   8 19 29       70.6400         0.1847       164.892        0.964
   8 19 30       70.6748         0.1827       164.525        0.966
   8 19 31       70.7103         0.1807       164.158        0.968
   8 20  0       70.3051         0.2296       175.661        0.868
   8 20  1       70.3180         0.2283       175.292        0.872
   8 20  2       70.3317         0.2269       174.923        0.876
   8 20  3       70.3461         0.2255       174.553        0.880
   8 20  4       70.3613         0.2241       174.183        0.885
   8 20  5       70.3773         0.2227       173.812        0.889
   8 20  6       70.3940         0.2212       173.442        0.892
   8 20  7       70.4116         0.2197       173.071        0.896
   8 20  8       70.4299         0.2182       172.700        0.900
   8 20  9       70.4489         0.2167       172.329        0.904
   8 20 10       70.4687         0.2151       171.958        0.907
   8 20 11       70.4893         0.2135       171.587        0.911
   8 20 12       70.5107         0.2119       171.216        0.915
   8 20 13       70.5328         0.2103       170.845        0.918
   8 20 14       70.5557         0.2086       170.473        0.921
   8 20 15       70.5793         0.2069       170.102        0.925
   8 20 16       70.6037         0.2052       169.731        0.928
   8 20 17       70.6289         0.2035       169.360        0.931
   8 20 18       70.6548         0.2018       168.989        0.934
   8 20 19       70.6814         0.2000       168.619        0.937
   8 20 20       70.7088         0.1983       168.248        0.940
   8 20 21       70.7369         0.1965       167.878        0.942
   8 20 22       70.7658         0.1947       167.508        0.945
   8 20 23       70.7954         0.1928       167.139        0.948
   8 20 24       70.8257         0.1910       166.769        0.950
   8 20 25       70.8567         0.1891       166.400        0.953
   8 20 26       70.8885         0.1873       166.032        0.955
   8 20 27       70.9209         0.1854       165.664        0.957
   8 20 28       70.9541         0.1835       165.296        0.960
   8 20 29       70.9879         0.1816       164.929        0.962
   8 20 30       71.0224         0.1797       164.562        0.964
   8 20 31       71.0577         0.1777       164.196        0.966
   8 21  0       70.6539         0.2257       175.674        0.866
   8 21  1       70.6670         0.2244       175.305        0.870
   8 21  2       70.6808         0.2230       174.937        0.874
   8 21  3       70.6954         0.2217       174.568        0.878
   8 21  4       70.7107         0.2203       174.199        0.882
   8 21  5       70.7268         0.2189       173.829        0.886
   8 21  6       70.7437         0.2174       173.460        0.890
   8 21  7       70.7613         0.2160       173.090        0.894
   8 21  8       70.7796         0.2145       172.720        0.898
   8 21  9       70.7988         0.2130       172.349        0.902
   8 21 10       70.8186         0.2114       171.979        0.905
   8 21 11       70.8392         0.2099       171.609        0.909
   8 21 12       70.8606         0.2083       171.239        0.912
   8 21 13       70.8827         0.2067       170.868        0.916
   8 21 14       70.9056         0.2051       170.498        0.919
   8 21 15       70.9292         0.2034       170.127        0.922
   8 21 16       70.9535         0.2017       169.757        0.925
   8 21 17       70.9786         0.2000       169.387        0.928
   8 21 18       71.0044         0.1983       169.017        0.932
   8 21 19       71.0310         0.1966       168.647        0.934
   8 21 20       71.0583         0.1949       168.278        0.937
   8 21 21       71.0863         0.1931       167.909        0.940
   8 21 22       71.1150         0.1913       167.539        0.943
   8 21 23       71.1444         0.1895       167.171        0.945
   8 21 24       71.1745         0.1877       166.802        0.948
   8 21 25       71.2054         0.1859       166.434        0.950
   8 21 26       71.2369         0.1841       166.066        0.953
   8 21 27       71.2692         0.1822       165.699        0.955
   8 21 28       71.3021         0.1804       165.332        0.957
   8 21 29       71.3357         0.1785       164.966        0.959
   8 21 30       71.3700         0.1766       164.600        0.961
   8 21 31       71.4049         0.1747       164.235        0.963
   8 22  0       71.0026         0.2218       175.686        0.864
   8 22  1       71.0159         0.2205       175.319        0.868
   8 22  2       71.0299         0.2192       174.951        0.872
   8 22  3       71.0446         0.2178       174.583        0.876
   8 22  4       71.0600         0.2165       174.214        0.880
   8 22  5       71.0763         0.2151       173.846        0.884
   8 22  6       71.0932         0.2136       173.477        0.888
   8 22  7       71.1109         0.2122       173.108        0.892
   8 22  8       71.1293         0.2107       172.739        0.896
   8 22  9       71.1485         0.2093       172.370        0.899
   8 22 10       71.1684         0.2077       172.000        0.903
   8 22 11       71.1890         0.2062       171.631        0.906
   8 22 12       71.2104         0.2047       171.261        0.910
   8 22 13       71.2325         0.2031       170.892        0.913
   8 22 14       71.2554         0.2015       170.522        0.917
   8 22 15       71.2789         0.1999       170.153        0.920
   8 22 16       71.3032         0.1982       169.783        0.923
   8 22 17       71.3282         0.1966       169.414        0.926
   8 22 18       71.3540         0.1949       169.045        0.929
   8 22 19       71.3804         0.1932       168.676        0.932
   8 22 20       71.4076         0.1915       168.307        0.935
   8 22 21       71.4354         0.1898       167.939        0.938
   8 22 22       71.4640         0.1880       167.571        0.940
   8 22 23       71.4933         0.1862       167.203        0.943
   8 22 24       71.5233         0.1845       166.835        0.946
   8 22 25       71.5539         0.1827       166.468        0.948
   8 22 26       71.5853         0.1809       166.101        0.950
   8 22 27       71.6173         0.1791       165.734        0.953
   8 22 28       71.6500         0.1772       165.368        0.955
   8 22 29       71.6834         0.1754       165.003        0.957
   8 22 30       71.7174         0.1735       164.638        0.959
   8 22 31       71.7521         0.1717       164.273        0.961
   8 23  0       71.3512         0.2178       175.698        0.861
   8 23  1       71.3646         0.2166       175.332        0.866
   8 23  2       71.3787         0.2153       174.965        0.870
   8 23  3       71.3936         0.2140       174.598        0.874
   8 23  4       71.4092         0.2126       174.230        0.878
   8 23  5       71.4255         0.2112       173.863        0.882
   8 23  6       71.4426         0.2098       173.495        0.886
   8 23  7       71.4603         0.2084       173.126        0.890
   8 23  8       71.4788         0.2070       172.758        0.893
   8 23  9       71.4980         0.2055       172.390        0.897
   8 23 10       71.5180         0.2040       172.021        0.901
   8 23 11       71.5387         0.2025       171.652        0.904
   8 23 12       71.5600         0.2010       171.284        0.908
   8 23 13       71.5821         0.1995       170.915        0.911
   8 23 14       71.6050         0.1979       170.546        0.914
   8 23 15       71.6285         0.1963       170.178        0.918
   8 23 16       71.6527         0.1947       169.809        0.921
   8 23 17       71.6777         0.1931       169.441        0.924
   8 23 18       71.7033         0.1914       169.073        0.927
   8 23 19       71.7297         0.1897       168.705        0.930
   8 23 20       71.7567         0.1881       168.337        0.933
   8 23 21       71.7845         0.1864       167.969        0.935
   8 23 22       71.8129         0.1847       167.601        0.938
   8 23 23       71.8420         0.1829       167.234        0.941
   8 23 24       71.8718         0.1812       166.868        0.943
   8 23 25       71.9023         0.1794       166.501        0.946
   8 23 26       71.9335         0.1777       166.135        0.948
   8 23 27       71.9653         0.1759       165.769        0.950
   8 23 28       71.9977         0.1741       165.404        0.952
   8 23 29       72.0309         0.1723       165.039        0.954
   8 23 30       72.0646         0.1705       164.675        0.957
   8 23 31       72.0991         0.1686       164.311        0.958
   8 24  0       71.6996         0.2139       175.711        0.859
   8 24  1       71.7132         0.2126       175.345        0.864
   8 24  2       71.7275         0.2114       174.979        0.868
   8 24  3       71.7425         0.2101       174.613        0.872
   8 24  4       71.7582         0.2087       174.246        0.876
   8 24  5       71.7746         0.2074       173.879        0.880
   8 24  6       71.7917         0.2060       173.512        0.884
   8 24  7       71.8096         0.2046       173.145        0.887
   8 24  8       71.8282         0.2032       172.777        0.891
   8 24  9       71.8474         0.2018       172.410        0.895
   8 24 10       71.8674         0.2003       172.042        0.898
   8 24 11       71.8881         0.1988       171.674        0.902
   8 24 12       71.9095         0.1973       171.306        0.905
   8 24 13       71.9316         0.1958       170.938        0.909
   8 24 14       71.9544         0.1943       170.571        0.912
   8 24 15       71.9779         0.1927       170.203        0.915
   8 24 16       72.0021         0.1911       169.835        0.918
   8 24 17       72.0270         0.1895       169.468        0.921
   8 24 18       72.0525         0.1879       169.100        0.924
   8 24 19       72.0788         0.1863       168.733        0.927
   8 24 20       72.1057         0.1846       168.366        0.930
   8 24 21       72.1334         0.1830       167.999        0.933
   8 24 22       72.1616         0.1813       167.632        0.936
   8 24 23       72.1906         0.1796       167.266        0.938
   8 24 24       72.2202         0.1779       166.900        0.941
   8 24 25       72.2505         0.1762       166.534        0.943
   8 24 26       72.2815         0.1744       166.169        0.946
   8 24 27       72.3131         0.1727       165.804        0.948
   8 24 28       72.3453         0.1709       165.440        0.950
   8 24 29       72.3782         0.1691       165.076        0.952
   8 24 30       72.4117         0.1674       164.712        0.954
   8 24 31       72.4459         0.1656       164.349        0.956
   8 25  0       72.0478         0.2099       175.723        0.857
   8 25  1       72.0615         0.2087       175.358        0.861
   8 25  2       72.0760         0.2074       174.993        0.866
   8 25  3       72.0911         0.2062       174.627        0.870
   8 25  4       72.1069         0.2049       174.262        0.874
   8 25  5       72.1235         0.2035       173.896        0.878
   8 25  6       72.1407         0.2022       173.529        0.881
   8 25  7       72.1587         0.2008       173.163        0.885
   8 25  8       72.1773         0.1994       172.796        0.889
   8 25  9       72.1966         0.1980       172.429        0.893
   8 25 10       72.2166         0.1966       172.063        0.896
   8 25 11       72.2373         0.1951       171.696        0.900
   8 25 12       72.2587         0.1937       171.329        0.903
   8 25 13       72.2808         0.1922       170.962        0.906
   8 25 14       72.3036         0.1907       170.595        0.910
   8 25 15       72.3271         0.1891       170.228        0.913
   8 25 16       72.3512         0.1876       169.861        0.916
   8 25 17       72.3760         0.1860       169.494        0.919
   8 25 18       72.4015         0.1844       169.128        0.922
   8 25 19       72.4277         0.1828       168.761        0.925
   8 25 20       72.4545         0.1812       168.395        0.928
   8 25 21       72.4820         0.1796       168.029        0.931
   8 25 22       72.5102         0.1779       167.663        0.933
   8 25 23       72.5390         0.1762       167.297        0.936
   8 25 24       72.5684         0.1746       166.932        0.938
   8 25 25       72.5986         0.1729       166.567        0.941
   8 25 26       72.6293         0.1712       166.203        0.943
   8 25 27       72.6607         0.1695       165.839        0.945
   8 25 28       72.6927         0.1677       165.475        0.948
   8 25 29       72.7254         0.1660       165.112        0.950
   8 25 30       72.7586         0.1642       164.749        0.952
   8 25 31       72.7925         0.1625       164.387        0.954
   8 26  0       72.3957         0.2059       175.735        0.855
   8 26  1       72.4096         0.2047       175.371        0.859
   8 26  2       72.4242         0.2035       175.007        0.863
   8 26  3       72.4395         0.2023       174.642        0.867
   8 26  4       72.4555         0.2010       174.277        0.871
   8 26  5       72.4721         0.1997       173.912        0.875
   8 26  6       72.4895         0.1984       173.546        0.879
   8 26  7       72.5075         0.1970       173.181        0.883
   8 26  8       72.5262         0.1957       172.815        0.887
   8 26  9       72.5456         0.1943       172.449        0.890
   8 26 10       72.5656         0.1929       172.083        0.894
   8 26 11       72.5863         0.1914       171.717        0.897
   8 26 12       72.6078         0.1900       171.351        0.901
   8 26 13       72.6298         0.1885       170.985        0.904
   8 26 14       72.6526         0.1870       170.619        0.907
   8 26 15       72.6760         0.1855       170.253        0.911
   8 26 16       72.7001         0.1840       169.887        0.914
   8 26 17       72.7249         0.1825       169.521        0.917
   8 26 18       72.7503         0.1809       169.155        0.920
   8 26 19       72.7763         0.1793       168.789        0.923
   8 26 20       72.8031         0.1777       168.424        0.926
   8 26 21       72.8304         0.1761       168.058        0.928
   8 26 22       72.8585         0.1745       167.693        0.931
   8 26 23       72.8871         0.1729       167.329        0.934
   8 26 24       72.9164         0.1712       166.964        0.936
   8 26 25       72.9464         0.1696       166.600        0.938
   8 26 26       72.9769         0.1679       166.237        0.941
   8 26 27       73.0081         0.1662       165.873        0.943
   8 26 28       73.0399         0.1645       165.511        0.945
   8 26 29       73.0723         0.1628       165.148        0.947
   8 26 30       73.1053         0.1611       164.786        0.949
   8 26 31       73.1389         0.1594       164.425        0.951
   8 27  0       72.7434         0.2020       175.747        0.853
   8 27  1       72.7575         0.2008       175.384        0.857
   8 27  2       72.7722         0.1996       175.020        0.861
   8 27  3       72.7877         0.1983       174.657        0.865
   8 27  4       72.8038         0.1971       174.293        0.869
   8 27  5       72.8205         0.1958       173.928        0.873
   8 27  6       72.8379         0.1945       173.564        0.877
   8 27  7       72.8560         0.1932       173.199        0.881
   8 27  8       72.8748         0.1919       172.834        0.885
   8 27  9       72.8942         0.1905       172.469        0.888
   8 27 10       72.9143         0.1891       172.104        0.892
   8 27 11       72.9351         0.1877       171.738        0.895
   8 27 12       72.9565         0.1863       171.373        0.899
   8 27 13       72.9786         0.1849       171.008        0.902
   8 27 14       73.0013         0.1834       170.643        0.905
   8 27 15       73.0247         0.1819       170.277        0.908
   8 27 16       73.0488         0.1804       169.912        0.912
   8 27 17       73.0734         0.1789       169.547        0.915
   8 27 18       73.0988         0.1774       169.182        0.918
   8 27 19       73.1248         0.1758       168.817        0.920
   8 27 20       73.1514         0.1743       168.452        0.923
   8 27 21       73.1786         0.1727       168.088        0.926
   8 27 22       73.2065         0.1711       167.724        0.929
   8 27 23       73.2350         0.1695       167.360        0.931
   8 27 24       73.2641         0.1679       166.996        0.934
   8 27 25       73.2939         0.1663       166.633        0.936
   8 27 26       73.3243         0.1646       166.270        0.938
   8 27 27       73.3552         0.1630       165.908        0.941
   8 27 28       73.3868         0.1613       165.546        0.943
   8 27 29       73.4190         0.1596       165.184        0.945
   8 27 30       73.4517         0.1580       164.823        0.947
   8 27 31       73.4851         0.1563       164.462        0.949
   8 28  0       73.0908         0.1980       175.759        0.851
   8 28  1       73.1050         0.1968       175.397        0.855
   8 28  2       73.1200         0.1956       175.034        0.859
   8 28  3       73.1355         0.1944       174.671        0.863
   8 28  4       73.1517         0.1932       174.308        0.867
   8 28  5       73.1686         0.1919       173.944        0.871
   8 28  6       73.1861         0.1907       173.581        0.875
   8 28  7       73.2043         0.1894       173.217        0.879
   8 28  8       73.2232         0.1880       172.853        0.882
   8 28  9       73.2426         0.1867       172.488        0.886
   8 28 10       73.2628         0.1854       172.124        0.889
   8 28 11       73.2836         0.1840       171.760        0.893
   8 28 12       73.3050         0.1826       171.395        0.896
   8 28 13       73.3271         0.1812       171.031        0.900
   8 28 14       73.3498         0.1797       170.666        0.903
   8 28 15       73.3731         0.1783       170.302        0.906
   8 28 16       73.3971         0.1768       169.937        0.909
   8 28 17       73.4217         0.1753       169.573        0.912
   8 28 18       73.4470         0.1738       169.209        0.915
   8 28 19       73.4729         0.1723       168.845        0.918
   8 28 20       73.4994         0.1708       168.481        0.921
   8 28 21       73.5265         0.1693       168.118        0.924
   8 28 22       73.5543         0.1677       167.754        0.926
   8 28 23       73.5826         0.1661       167.391        0.929
   8 28 24       73.6116         0.1645       167.028        0.931
   8 28 25       73.6412         0.1630       166.666        0.934
   8 28 26       73.6713         0.1613       166.304        0.936
   8 28 27       73.7021         0.1597       165.942        0.938
   8 28 28       73.7334         0.1581       165.581        0.941
   8 28 29       73.7654         0.1565       165.220        0.943
   8 28 30       73.7979         0.1548       164.859        0.945
   8 28 31       73.8310         0.1531       164.500        0.947
   8 29  0       73.4379         0.1940       175.771        0.849
   8 29  1       73.4523         0.1928       175.410        0.853
   8 29  2       73.4674         0.1916       175.048        0.857
   8 29  3       73.4831         0.1905       174.686        0.861
   8 29  4       73.4994         0.1893       174.323        0.865
   8 29  5       73.5164         0.1880       173.961        0.869
   8 29  6       73.5340         0.1868       173.598        0.873
   8 29  7       73.5523         0.1855       173.235        0.876
   8 29  8       73.5712         0.1842       172.871        0.880
   8 29  9       73.5907         0.1829       172.508        0.884
   8 29 10       73.6109         0.1816       172.144        0.887
   8 29 11       73.6317         0.1802       171.781        0.891
   8 29 12       73.6532         0.1789       171.417        0.894
   8 29 13       73.6752         0.1775       171.054        0.897
   8 29 14       73.6979         0.1761       170.690        0.901
   8 29 15       73.7212         0.1747       170.326        0.904
   8 29 16       73.7452         0.1732       169.963        0.907
   8 29 17       73.7697         0.1718       169.599        0.910
   8 29 18       73.7949         0.1703       169.236        0.913
   8 29 19       73.8207         0.1688       168.873        0.916
   8 29 20       73.8471         0.1673       168.510        0.919
   8 29 21       73.8741         0.1658       168.147        0.921
   8 29 22       73.9017         0.1643       167.784        0.924
   8 29 23       73.9299         0.1627       167.422        0.927
   8 29 24       73.9587         0.1612       167.060        0.929
   8 29 25       73.9881         0.1596       166.698        0.931
   8 29 26       74.0181         0.1580       166.337        0.934
   8 29 27       74.0486         0.1565       165.976        0.936
   8 29 28       74.0798         0.1549       165.616        0.938
   8 29 29       74.1115         0.1533       165.255        0.940
   8 29 30       74.1437         0.1516       164.896        0.942
   8 29 31       74.1765         0.1500       164.537        0.944
   8 30  0       73.7847         0.1899       175.783        0.847
   8 30  1       73.7992         0.1888       175.422        0.851
   8 30  2       73.8145         0.1877       175.061        0.855
   8 30  3       73.8303         0.1865       174.700        0.859
   8 30  4       73.8468         0.1853       174.339        0.863
   8 30  5       73.8639         0.1841       173.977        0.867
   8 30  6       73.8816         0.1829       173.615        0.871
   8 30  7       73.9000         0.1817       173.252        0.874
   8 30  8       73.9189         0.1804       172.890        0.878
   8 30  9       73.9385         0.1791       172.527        0.882
   8 30 10       73.9587         0.1778       172.165        0.885
   8 30 11       73.9795         0.1765       171.802        0.889
   8 30 12       74.0010         0.1751       171.439        0.892
   8 30 13       74.0231         0.1738       171.076        0.895
   8 30 14       74.0457         0.1724       170.713        0.898
   8 30 15       74.0690         0.1710       170.351        0.902
   8 30 16       74.0929         0.1696       169.988        0.905
   8 30 17       74.1174         0.1682       169.625        0.908
   8 30 18       74.1425         0.1667       169.263        0.911
   8 30 19       74.1682         0.1653       168.900        0.914
   8 30 20       74.1945         0.1638       168.538        0.916
   8 30 21       74.2214         0.1623       168.176        0.919
   8 30 22       74.2488         0.1608       167.814        0.922
   8 30 23       74.2769         0.1593       167.453        0.924
   8 30 24       74.3055         0.1578       167.092        0.927
   8 30 25       74.3347         0.1563       166.731        0.929
   8 30 26       74.3645         0.1547       166.370        0.932
   8 30 27       74.3949         0.1532       166.010        0.934
   8 30 28       74.4258         0.1516       165.650        0.936
   8 30 29       74.4572         0.1500       165.291        0.938
   8 30 30       74.4892         0.1485       164.932        0.940
   8 30 31       74.5218         0.1469       164.574        0.942
   8 31  0       74.1311         0.1859       175.795        0.845
   8 31  1       74.1458         0.1848       175.435        0.849
   8 31  2       74.1612         0.1837       175.075        0.853
   8 31  3       74.1772         0.1826       174.715        0.857
   8 31  4       74.1938         0.1814       174.354        0.861
   8 31  5       74.2110         0.1802       173.993        0.865
   8 31  6       74.2288         0.1790       173.631        0.868
   8 31  7       74.2472         0.1778       173.270        0.872
   8 31  8       74.2663         0.1765       172.908        0.876
   8 31  9       74.2859         0.1753       172.547        0.879
   8 31 10       74.3062         0.1740       172.185        0.883
   8 31 11       74.3270         0.1727       171.823        0.886
   8 31 12       74.3485         0.1714       171.461        0.890
   8 31 13       74.3705         0.1701       171.099        0.893
   8 31 14       74.3932         0.1687       170.737        0.896
   8 31 15       74.4164         0.1674       170.375        0.899
   8 31 16       74.4403         0.1660       170.013        0.902
   8 31 17       74.4647         0.1646       169.651        0.905
   8 31 18       74.4897         0.1632       169.289        0.908
   8 31 19       74.5153         0.1617       168.928        0.911
   8 31 20       74.5415         0.1603       168.566        0.914
   8 31 21       74.5683         0.1589       168.205        0.917
   8 31 22       74.5956         0.1574       167.844        0.919
   8 31 23       74.6235         0.1559       167.483        0.922
   8 31 24       74.6520         0.1544       167.123        0.924
   8 31 25       74.6810         0.1529       166.763        0.927
   8 31 26       74.7106         0.1514       166.403        0.929
   8 31 27       74.7407         0.1499       166.044        0.931
   8 31 28       74.7714         0.1484       165.685        0.934
   8 31 29       74.8026         0.1468       165.326        0.936
   8 31 30       74.8344         0.1453       164.968        0.938
   8 31 31       74.8667         0.1437       164.610        0.940
   9  0  0       63.5525         0.3605       190.737        0.712
   9  0  1       63.5287         0.3598       190.352        0.718
   9  0  2       63.5059         0.3590       189.967        0.725
   9  0  3       63.4841         0.3583       189.582        0.731
   9  0  4       63.4633         0.3574       189.196        0.737
   9  0  5       63.4436         0.3566       188.809        0.743
   9  0  6       63.4249         0.3556       188.422        0.749
   9  0  7       63.4072         0.3547       188.035        0.755
   9  0  8       63.3905         0.3537       187.647        0.760
   9  0  9       63.3749         0.3526       187.258        0.766
   9  0 10       63.3604         0.3515       186.870        0.772
   9  0 11       63.3468         0.3503       186.481        0.778
   9  0 12       63.3344         0.3491       186.092        0.783
   9  0 13       63.3230         0.3479       185.702        0.789
   9  0 14       63.3126         0.3466       185.312        0.794
   9  0 15       63.3034         0.3453       184.922        0.799
   9  0 16       63.2951         0.3439       184.532        0.805
   9  0 17       63.2880         0.3425       184.142        0.810
   9  0 18       63.2819         0.3411       183.752        0.815
   9  0 19       63.2769         0.3396       183.362        0.820
   9  0 20       63.2729         0.3380       182.972        0.825
   9  0 21       63.2700         0.3365       182.582        0.830
   9  0 22       63.2682         0.3348       182.192        0.835
   9  0 23       63.2674         0.3332       181.802        0.840
   9  0 24       63.2678         0.3315       181.412        0.845
   9  0 25       63.2691         0.3297       181.022        0.849
   9  0 26       63.2716         0.3280       180.633        0.854
   9  0 27       63.2751         0.3262       180.244        0.858
   9  0 28       63.2796         0.3243       179.855        0.863
   9  0 29       63.2852         0.3224       179.467        0.867
   9  0 30       63.2919         0.3205       179.079        0.871
   9  0 31       63.2996         0.3186       178.691        0.875
   9  1  0       63.8970         0.3562       190.713        0.711
   9  1  1       63.8735         0.3556       190.330        0.717
   9  1  2       63.8509         0.3548       189.946        0.723
   9  1  3       63.8294         0.3541       189.561        0.729
   9  1  4       63.8088         0.3532       189.176        0.735
   9  1  5       63.7893         0.3524       188.791        0.741
   9  1  6       63.7708         0.3515       188.405        0.747
   9  1  7       63.7533         0.3505       188.018        0.753
   9  1  8       63.7368         0.3495       187.631        0.759
   9  1  9       63.7213         0.3485       187.244        0.765
   9  1 10       63.7069         0.3474       186.856        0.770
   9  1 11       63.6935         0.3463       186.468        0.776
   9  1 12       63.6811         0.3451       186.080        0.781
   9  1 13       63.6698         0.3439       185.691        0.787
   9  1 14       63.6595         0.3426       185.302        0.792
   9  1 15       63.6503         0.3413       184.913        0.798
   9  1 16       63.6421         0.3399       184.524        0.803
   9  1 17       63.6350         0.3385       184.135        0.808
   9  1 18       63.6289         0.3371       183.746        0.813
   9  1 19       63.6239         0.3356       183.357        0.818
   9  1 20       63.6200         0.3341       182.967        0.823
   9  1 21       63.6170         0.3326       182.578        0.828
   9  1 22       63.6152         0.3310       182.189        0.833
   9  1 23       63.6144         0.3293       181.800        0.838
   9  1 24       63.6146         0.3277       181.411        0.843
   9  1 25       63.6159         0.3260       181.023        0.847
   9  1 26       63.6182         0.3242       180.634        0.852
   9  1 27       63.6216         0.3224       180.246        0.856
   9  1 28       63.6260         0.3206       179.858        0.861
   9  1 29       63.6315         0.3188       179.471        0.865
   9  1 30       63.6380         0.3169       179.084        0.869
   9  1 31       63.6455         0.3149       178.697        0.873
   9  2  0       64.2419         0.3520       190.690        0.710
   9  2  1       64.2187         0.3513       190.308        0.716
   9  2  2       64.1964         0.3506       189.925        0.722
   9  2  3       64.1751         0.3498       189.541        0.728
   9  2  4       64.1547         0.3490       189.157        0.734
   9  2  5       64.1354         0.3482       188.772        0.740
   9  2  6       64.1171         0.3473       188.387        0.746
   9  2  7       64.0997         0.3463       188.001        0.751
   9  2  8       64.0834         0.3454       187.615        0.757
   9  2  9       64.0681         0.3443       187.229        0.763
   9  2 10       64.0538         0.3433       186.842        0.769
   9  2 11       64.0405         0.3421       186.455        0.774
   9  2 12       64.0283         0.3410       186.068        0.780
   9  2 13       64.0170         0.3398       185.680        0.785
   9  2 14       64.0068         0.3385       185.292        0.791
   9  2 15       63.9977         0.3372       184.904        0.796
   9  2 16       63.9895         0.3359       184.516        0.801
   9  2 17       63.9825         0.3345       184.128        0.806
   9  2 18       63.9764         0.3331       183.740        0.811
   9  2 19       63.9714         0.3317       183.351        0.816
   9  2 20       63.9674         0.3302       182.963        0.821
   9  2 21       63.9644         0.3287       182.575        0.826
   9  2 22       63.9625         0.3271       182.187        0.831
   9  2 23       63.9617         0.3255       181.799        0.836
   9  2 24       63.9618         0.3238       181.411        0.841
   9  2 25       63.9630         0.3221       181.023        0.845
   9  2 26       63.9653         0.3204       180.636        0.850
   9  2 27       63.9685         0.3187       180.249        0.854
   9  2 28       63.9728         0.3169       179.862        0.858
   9  2 29       63.9781         0.3150       179.475        0.863
   9  2 30       63.9845         0.3132       179.089        0.867
   9  2 31       63.9918         0.3113       178.703        0.871
   9  3  0       64.5872         0.3476       190.668        0.708
   9  3  1       64.5642         0.3470       190.286        0.714
   9  3  2       64.5422         0.3463       189.904        0.720
   9  3  3       64.5211         0.3455       189.521        0.726
   9  3  4       64.5010         0.3448       189.138        0.732
   9  3  5       64.4819         0.3439       188.754        0.738
   9  3  6       64.4637         0.3430       188.370        0.744
   9  3  7       64.4466         0.3421       187.985        0.750
   9  3  8       64.4304         0.3411       187.600        0.756
   9  3  9       64.4152         0.3401       187.214        0.761
   9  3 10       64.4011         0.3391       186.828        0.767
   9  3 11       64.3879         0.3380       186.442        0.772
   9  3 12       64.3758         0.3368       186.056        0.778
   9  3 13       64.3646         0.3357       185.669        0.783
   9  3 14       64.3545         0.3344       185.282        0.789
   9  3 15       64.3454         0.3332       184.895        0.794
   9  3 16       64.3373         0.3319       184.508        0.799
   9  3 17       64.3302         0.3305       184.121        0.804
   9  3 18       64.3242         0.3291       183.733        0.810
   9  3 19       64.3192         0.3277       183.346        0.815
   9  3 20       64.3152         0.3262       182.959        0.820
   9  3 21       64.3122         0.3247       182.572        0.824
   9  3 22       64.3103         0.3232       182.184        0.829
   9  3 23       64.3093         0.3216       181.797        0.834
   9  3 24       64.3094         0.3199       181.410        0.839
   9  3 25       64.3105         0.3183       181.024        0.843
   9  3 26       64.3127         0.3166       180.637        0.848
   9  3 27       64.3158         0.3149       180.251        0.852
   9  3 28       64.3200         0.3131       179.865        0.856
   9  3 29       64.3251         0.3113       179.479        0.861
   9  3 30       64.3313         0.3095       179.094        0.865
   9  3 31       64.3385         0.3076       178.709        0.869
   9  4  0       64.9328         0.3433       190.645        0.707
   9  4  1       64.9101         0.3427       190.264        0.713
   9  4  2       64.8883         0.3420       189.883        0.719
   9  4  3       64.8675         0.3412       189.501        0.725
   9  4  4       64.8476         0.3405       189.119        0.731
   9  4  5       64.8286         0.3396       188.736        0.737
   9  4  6       64.8107         0.3388       188.352        0.742
   9  4  7       64.7937         0.3379       187.968        0.748
   9  4  8       64.7777         0.3369       187.584        0.754
   9  4  9       64.7627         0.3359       187.200        0.760
   9  4 10       64.7487         0.3349       186.815        0.765
   9  4 11       64.7356         0.3338       186.429        0.771
   9  4 12       64.7236         0.3327       186.044        0.776
   9  4 13       64.7125         0.3315       185.658        0.782
   9  4 14       64.7025         0.3303       185.272        0.787
