Tele EF EB theta(degree) phi(degree)
   9 14 30       68.4317     179.688
   9 14 31       68.4355     179.318
   9 15  0       69.0400     190.776
   9 15  1       69.0198     190.411
   9 15  2       69.0004     190.045
   9 15  3       68.9817     189.679
   9 15  4       68.9638     189.312
   9 15  5       68.9466     188.944
   9 15  6       68.9303     188.576
   9 15  7       68.9147     188.208
   9 15  8       68.8999     187.840
   9 15  9       68.8858     187.471
   9 15 10       68.8726     187.101
   9 15 11       68.8601     186.731
   9 15 12       68.8485     186.362
   9 15 13       68.8377     185.991
   9 15 14       68.8276     185.621
   9 15 15       68.8184     185.250
   9 15 16       68.8099     184.880
   9 15 17       68.8023     184.509
   9 15 18       68.7955     184.138
   9 15 19       68.7895     183.767
   9 15 20       68.7843     183.396
   9 15 21       68.7799     183.025
   9 15 22       68.7763     182.654
   9 15 23       68.7735     182.283
   9 15 24       68.7716     181.912
   9 15 25       68.7704     181.542
   9 15 26       68.7701     181.171
   9 15 27       68.7705     180.801
   9 15 28       68.7718     180.431
   9 15 29       68.7739     180.061
   9 15 30       68.7768     179.691
   9 15 31       68.7805     179.322
   9 16  0       69.3831     190.754
   9 16  1       69.3631     190.390
   9 16  2       69.3440     190.025
   9 16  3       69.3255     189.659
   9 16  4       69.3078     189.293
   9 16  5       69.2909     188.926
   9 16  6       69.2748     188.559
   9 16  7       69.2593     188.192
   9 16  8       69.2447     187.824
   9 16  9       69.2309     187.456
   9 16 10       69.2178     187.087
   9 16 11       69.2055     186.719
   9 16 12       69.1939     186.350
   9 16 13       69.1832     185.980
   9 16 14       69.1732     185.611
   9 16 15       69.1641     185.241
   9 16 16       69.1557     184.871
   9 16 17       69.1481     184.501
   9 16 18       69.1413     184.131
   9 16 19       69.1353     183.761
   9 16 20       69.1301     183.391
   9 16 21       69.1257     183.021
   9 16 22       69.1221     182.651
   9 16 23       69.1193     182.281
   9 16 24       69.1173     181.911
   9 16 25       69.1161     181.541
   9 16 26       69.1157     181.171
   9 16 27       69.1160     180.802
   9 16 28       69.1172     180.433
   9 16 29       69.1191     180.064
   9 16 30       69.1219     179.695
   9 16 31       69.1254     179.327
   9 17  0       69.7261     190.732
   9 17  1       69.7065     190.369
   9 17  2       69.6875     190.004
   9 17  3       69.6694     189.640
   9 17  4       69.6519     189.274
   9 17  5       69.6352     188.909
   9 17  6       69.6192     188.542
   9 17  7       69.6040     188.176
   9 17  8       69.5896     187.809
   9 17  9       69.5759     187.441
   9 17 10       69.5629     187.074
   9 17 11       69.5507     186.706
   9 17 12       69.5393     186.338
   9 17 13       69.5287     185.969
   9 17 14       69.5188     185.600
   9 17 15       69.5097     185.232
   9 17 16       69.5014     184.863
   9 17 17       69.4939     184.493
   9 17 18       69.4871     184.124
   9 17 19       69.4812     183.755
   9 17 20       69.4760     183.386
   9 17 21       69.4716     183.016
   9 17 22       69.4679     182.647
   9 17 23       69.4651     182.278
   9 17 24       69.4630     181.909
   9 17 25       69.4617     181.540
   9 17 26       69.4612     181.171
   9 17 27       69.4615     180.803
   9 17 28       69.4625     180.434
   9 17 29       69.4644     180.066
   9 17 30       69.4670     179.698
   9 17 31       69.4704     179.331
   9 18  0       70.0691     190.710
   9 18  1       70.0497     190.348
   9 18  2       70.0311     189.984
   9 18  3       70.0131     189.620
   9 18  4       69.9959     189.256
   9 18  5       69.9794     188.891
   9 18  6       69.9637     188.525
   9 18  7       69.9486     188.160
   9 18  8       69.9344     187.794
   9 18  9       69.9208     187.427
   9 18 10       69.9080     187.060
   9 18 11       69.8960     186.693
   9 18 12       69.8847     186.326
   9 18 13       69.8742     185.958
   9 18 14       69.8644     185.590
   9 18 15       69.8554     185.222
   9 18 16       69.8471     184.854
   9 18 17       69.8396     184.486
   9 18 18       69.8329     184.117
   9 18 19       69.8270     183.749
   9 18 20       69.8218     183.381
   9 18 21       69.8173     183.012
   9 18 22       69.8137     182.644
   9 18 23       69.8108     182.276
   9 18 24       69.8087     181.907
   9 18 25       69.8073     181.539
   9 18 26       69.8067     181.171
   9 18 27       69.8069     180.804
   9 18 28       69.8079     180.436
   9 18 29       69.8096     180.069
   9 18 30       69.8120     179.702
   9 18 31       69.8152     179.335
   9 19  0       70.4121     190.689
   9 19  1       70.3930     190.327
   9 19  2       70.3746     189.964
   9 19  3       70.3569     189.601
   9 19  4       70.3399     189.237
   9 19  5       70.3236     188.873
   9 19  6       70.3080     188.509
   9 19  7       70.2932     188.144
   9 19  8       70.2791     187.778
   9 19  9       70.2657     187.413
   9 19 10       70.2531     187.047
   9 19 11       70.2412     186.680
   9 19 12       70.2300     186.314
   9 19 13       70.2196     185.947
   9 19 14       70.2099     185.580
   9 19 15       70.2009     185.213
   9 19 16       70.1928     184.846
   9 19 17       70.1853     184.478
   9 19 18       70.1786     184.111
   9 19 19       70.1727     183.743
   9 19 20       70.1675     183.376
   9 19 21       70.1631     183.008
   9 19 22       70.1594     182.641
   9 19 23       70.1565     182.273
   9 19 24       70.1543     181.906
   9 19 25       70.1529     181.538
   9 19 26       70.1522     181.171
   9 19 27       70.1523     180.805
   9 19 28       70.1531     180.438
   9 19 29       70.1547     180.071
   9 19 30       70.1570     179.705
   9 19 31       70.1601     179.340
   9 20  0       70.7549     190.667
   9 20  1       70.7361     190.306
   9 20  2       70.7179     189.944
   9 20  3       70.7005     189.582
   9 20  4       70.6837     189.219
   9 20  5       70.6677     188.856
   9 20  6       70.6523     188.492
   9 20  7       70.6377     188.128
   9 20  8       70.6237     187.763
   9 20  9       70.6105     187.398
   9 20 10       70.5980     187.033
   9 20 11       70.5863     186.668
   9 20 12       70.5752     186.302
   9 20 13       70.5649     185.936
   9 20 14       70.5553     185.570
   9 20 15       70.5464     185.204
   9 20 16       70.5383     184.837
   9 20 17       70.5309     184.471
   9 20 18       70.5242     184.104
   9 20 19       70.5183     183.737
   9 20 20       70.5131     183.371
   9 20 21       70.5087     183.004
   9 20 22       70.5050     182.637
   9 20 23       70.5020     182.271
   9 20 24       70.4998     181.904
   9 20 25       70.4983     181.538
   9 20 26       70.4975     181.171
   9 20 27       70.4975     180.805
   9 20 28       70.4983     180.440
   9 20 29       70.4997     180.074
   9 20 30       70.5019     179.709
   9 20 31       70.5048     179.344
   9 21  0       71.0977     190.645
   9 21  1       71.0791     190.285
   9 21  2       71.0612     189.924
   9 21  3       71.0440     189.562
   9 21  4       71.0275     189.200
   9 21  5       71.0116     188.838
   9 21  6       70.9965     188.475
   9 21  7       70.9820     188.112
   9 21  8       70.9683     187.748
   9 21  9       70.9552     187.384
   9 21 10       70.9429     187.020
   9 21 11       70.9312     186.655
   9 21 12       70.9203     186.290
   9 21 13       70.9101     185.925
   9 21 14       70.9006     185.560
   9 21 15       70.8918     185.194
   9 21 16       70.8837     184.829
   9 21 17       70.8764     184.463
   9 21 18       70.8697     184.097
   9 21 19       70.8638     183.731
   9 21 20       70.8587     183.366
   9 21 21       70.8542     183.000
   9 21 22       70.8505     182.634
   9 21 23       70.8475     182.268
   9 21 24       70.8452     181.902
   9 21 25       70.8436     181.537
   9 21 26       70.8428     181.171
   9 21 27       70.8427     180.806
   9 21 28       70.8433     180.441
   9 21 29       70.8446     180.077
   9 21 30       70.8467     179.712
   9 21 31       70.8494     179.348
   9 22  0       71.4403     190.624
   9 22  1       71.4220     190.264
   9 22  2       71.4043     189.904
   9 22  3       71.3874     189.543
   9 22  4       71.3711     189.182
   9 22  5       71.3555     188.821
   9 22  6       71.3405     188.458
   9 22  7       71.3262     188.096
   9 22  8       71.3127     187.733
   9 22  9       71.2998     187.370
   9 22 10       71.2876     187.006
   9 22 11       71.2760     186.643
   9 22 12       71.2652     186.279
   9 22 13       71.2551     185.914
   9 22 14       71.2457     185.550
   9 22 15       71.2370     185.185
   9 22 16       71.2290     184.820
   9 22 17       71.2217     184.456
   9 22 18       71.2151     184.091
   9 22 19       71.2092     183.726
   9 22 20       71.2040     183.361
   9 22 21       71.1996     182.995
   9 22 22       71.1958     182.631
   9 22 23       71.1928     182.266
   9 22 24       71.1904     181.901
   9 22 25       71.1888     181.536
   9 22 26       71.1879     181.172
   9 22 27       71.1877     180.807
   9 22 28       71.1882     180.443
   9 22 29       71.1894     180.079
   9 22 30       71.1913     179.716
   9 22 31       71.1939     179.352
   9 23  0       71.7827     190.603
   9 23  1       71.7647     190.244
   9 23  2       71.7473     189.884
   9 23  3       71.7306     189.524
   9 23  4       71.7145     189.164
   9 23  5       71.6991     188.803
   9 23  6       71.6844     188.442
   9 23  7       71.6703     188.080
   9 23  8       71.6569     187.718
   9 23  9       71.6441     187.356
   9 23 10       71.6321     186.993
   9 23 11       71.6207     186.630
   9 23 12       71.6100     186.267
   9 23 13       71.6000     185.904
   9 23 14       71.5907     185.540
   9 23 15       71.5820     185.176
   9 23 16       71.5741     184.812
   9 23 17       71.5668     184.448
   9 23 18       71.5603     184.084
   9 23 19       71.5544     183.720
   9 23 20       71.5492     183.356
   9 23 21       71.5448     182.991
   9 23 22       71.5410     182.627
   9 23 23       71.5379     182.263
   9 23 24       71.5355     181.899
   9 23 25       71.5338     181.535
   9 23 26       71.5328     181.172
   9 23 27       71.5325     180.808
   9 23 28       71.5329     180.445
   9 23 29       71.5340     180.082
   9 23 30       71.5357     179.719
   9 23 31       71.5382     179.356
   9 24  0       72.1250     190.581
   9 24  1       72.1072     190.223
   9 24  2       72.0901     189.865
   9 24  3       72.0736     189.506
   9 24  4       72.0578     189.146
   9 24  5       72.0426     188.786
   9 24  6       72.0280     188.425
   9 24  7       72.0141     188.065
   9 24  8       72.0009     187.703
   9 24  9       71.9883     187.342
   9 24 10       71.9764     186.980
   9 24 11       71.9652     186.618
   9 24 12       71.9546     186.255
   9 24 13       71.9447     185.893
   9 24 14       71.9354     185.530
   9 24 15       71.9269     185.167
   9 24 16       71.9190     184.804
   9 24 17       71.9118     184.441
   9 24 18       71.9053     184.077
   9 24 19       71.8994     183.714
   9 24 20       71.8942     183.351
   9 24 21       71.8898     182.987
   9 24 22       71.8860     182.624
   9 24 23       71.8828     182.261
   9 24 24       71.8804     181.898
   9 24 25       71.8786     181.534
   9 24 26       71.8775     181.172
   9 24 27       71.8771     180.809
   9 24 28       71.8774     180.446
   9 24 29       71.8784     180.084
   9 24 30       71.8800     179.722
   9 24 31       71.8823     179.361
   9 25  0       72.4670     190.560
   9 25  1       72.4495     190.203
   9 25  2       72.4326     189.845
   9 25  3       72.4164     189.487
   9 25  4       72.4008     189.128
   9 25  5       72.3858     188.769
   9 25  6       72.3715     188.409
   9 25  7       72.3578     188.049
   9 25  8       72.3447     187.689
   9 25  9       72.3323     187.328
   9 25 10       72.3205     186.967
   9 25 11       72.3094     186.605
   9 25 12       72.2990     186.244
   9 25 13       72.2891     185.882
   9 25 14       72.2800     185.520
   9 25 15       72.2715     185.158
   9 25 16       72.2637     184.796
   9 25 17       72.2565     184.433
   9 25 18       72.2500     184.071
   9 25 19       72.2442     183.708
   9 25 20       72.2390     183.346
   9 25 21       72.2345     182.983
   9 25 22       72.2307     182.621
   9 25 23       72.2275     182.258
   9 25 24       72.2251     181.896
   9 25 25       72.2232     181.534
   9 25 26       72.2221     181.172
   9 25 27       72.2216     180.810
   9 25 28       72.2217     180.448
   9 25 29       72.2226     180.087
   9 25 30       72.2240     179.726
   9 25 31       72.2262     179.365
   9 26  0       72.8088     190.539
   9 26  1       72.7916     190.183
   9 26  2       72.7750     189.826
   9 26  3       72.7590     189.468
   9 26  4       72.7436     189.110
   9 26  5       72.7288     188.752
   9 26  6       72.7147     188.393
   9 26  7       72.7012     188.033
   9 26  8       72.6883     187.674
   9 26  9       72.6760     187.314
   9 26 10       72.6644     186.954
   9 26 11       72.6534     186.593
   9 26 12       72.6431     186.232
   9 26 13       72.6334     185.871
   9 26 14       72.6243     185.510
   9 26 15       72.6159     185.149
   9 26 16       72.6081     184.787
   9 26 17       72.6010     184.426
   9 26 18       72.5946     184.064
   9 26 19       72.5888     183.702
   9 26 20       72.5836     183.341
   9 26 21       72.5791     182.979
   9 26 22       72.5752     182.617
   9 26 23       72.5720     182.256
   9 26 24       72.5695     181.894
   9 26 25       72.5676     181.533
   9 26 26       72.5663     181.172
   9 26 27       72.5657     180.811
   9 26 28       72.5658     180.450
   9 26 29       72.5665     180.089
   9 26 30       72.5679     179.729
   9 26 31       72.5698     179.369
   9 27  0       73.1503     190.518
   9 27  1       73.1334     190.162
   9 27  2       73.1170     189.806
   9 27  3       73.1013     189.449
   9 27  4       73.0861     189.092
   9 27  5       73.0716     188.734
   9 27  6       73.0576     188.376
   9 27  7       73.0443     188.018
   9 27  8       73.0316     187.659
   9 27  9       73.0195     187.300
   9 27 10       73.0080     186.941
   9 27 11       72.9972     186.581
   9 27 12       72.9869     186.221
   9 27 13       72.9773     185.861
   9 27 14       72.9684     185.500
   9 27 15       72.9600     185.140
   9 27 16       72.9523     184.779
   9 27 17       72.9453     184.418
   9 27 18       72.9388     184.058
   9 27 19       72.9330     183.697
   9 27 20       72.9279     183.336
   9 27 21       72.9234     182.975
   9 27 22       72.9195     182.614
   9 27 23       72.9162     182.253
   9 27 24       72.9136     181.893
   9 27 25       72.9117     181.532
   9 27 26       72.9103     181.172
   9 27 27       72.9096     180.812
   9 27 28       72.9096     180.452
   9 27 29       72.9102     180.092
   9 27 30       72.9114     179.732
   9 27 31       72.9132     179.373
   9 28  0       73.4916     190.497
   9 28  1       73.4749     190.142
   9 28  2       73.4588     189.787
   9 28  3       73.4433     189.431
   9 28  4       73.4284     189.074
   9 28  5       73.4140     188.718
   9 28  6       73.4003     188.360
   9 28  7       73.3871     188.003
   9 28  8       73.3746     187.645
   9 28  9       73.3627     187.286
   9 28 10       73.3513     186.928
   9 28 11       73.3406     186.569
   9 28 12       73.3305     186.210
   9 28 13       73.3210     185.850
   9 28 14       73.3121     185.491
   9 28 15       73.3039     185.131
   9 28 16       73.2962     184.771
   9 28 17       73.2892     184.411
   9 28 18       73.2828     184.051
   9 28 19       73.2770     183.691
   9 28 20       73.2719     183.331
   9 28 21       73.2673     182.971
   9 28 22       73.2634     182.611
   9 28 23       73.2601     182.251
   9 28 24       73.2575     181.891
   9 28 25       73.2555     181.531
   9 28 26       73.2540     181.172
   9 28 27       73.2533     180.812
   9 28 28       73.2531     180.453
   9 28 29       73.2536     180.094
   9 28 30       73.2546     179.736
   9 28 31       73.2563     179.377
   9 29  0       73.8325     190.476
   9 29  1       73.8161     190.122
   9 29  2       73.8003     189.768
   9 29  3       73.7850     189.412
   9 29  4       73.7703     189.057
   9 29  5       73.7562     188.701
   9 29  6       73.7426     188.344
   9 29  7       73.7297     187.987
   9 29  8       73.7173     187.630
   9 29  9       73.7055     187.273
   9 29 10       73.6943     186.915
   9 29 11       73.6837     186.557
   9 29 12       73.6737     186.198
   9 29 13       73.6644     185.840
   9 29 14       73.6556     185.481
   9 29 15       73.6474     185.122
   9 29 16       73.6398     184.763
   9 29 17       73.6328     184.404
   9 29 18       73.6264     184.045
   9 29 19       73.6207     183.685
   9 29 20       73.6155     183.326
   9 29 21       73.6110     182.967
   9 29 22       73.6071     182.608
   9 29 23       73.6037     182.249
   9 29 24       73.6010     181.890
   9 29 25       73.5989     181.531
   9 29 26       73.5974     181.172
   9 29 27       73.5966     180.813
   9 29 28       73.5963     180.455
   9 29 29       73.5966     180.097
   9 29 30       73.5976     179.739
   9 29 31       73.5991     179.381
   9 30  0       74.1732     190.456
   9 30  1       74.1570     190.102
   9 30  2       74.1414     189.748
   9 30  3       74.1264     189.394
   9 30  4       74.1119     189.039
   9 30  5       74.0980     188.684
   9 30  6       74.0846     188.328
   9 30  7       74.0719     187.972
   9 30  8       74.0597     187.616
   9 30  9       74.0480     187.259
   9 30 10       74.0370     186.902
   9 30 11       74.0265     186.545
   9 30 12       74.0167     186.187
   9 30 13       74.0074     185.829
   9 30 14       73.9987     185.471
   9 30 15       73.9905     185.113
   9 30 16       73.9830     184.755
   9 30 17       73.9761     184.397
   9 30 18       73.9698     184.038
   9 30 19       73.9640     183.680
   9 30 20       73.9589     183.321
   9 30 21       73.9543     182.963
   9 30 22       73.9504     182.605
   9 30 23       73.9470     182.246
   9 30 24       73.9442     181.888
   9 30 25       73.9421     181.530
   9 30 26       73.9405     181.172
   9 30 27       73.9395     180.814
   9 30 28       73.9391     180.457
   9 30 29       73.9394     180.099
   9 30 30       73.9402     179.742
   9 30 31       73.9416     179.385
   9 31  0       74.5134     190.435
   9 31  1       74.4975     190.082
   9 31  2       74.4822     189.729
   9 31  3       74.4674     189.376
   9 31  4       74.4531     189.022
   9 31  5       74.4394     188.667
   9 31  6       74.4263     188.312
   9 31  7       74.4137     187.957
   9 31  8       74.4017     187.601
   9 31  9       74.3902     187.245
   9 31 10       74.3793     186.889
   9 31 11       74.3690     186.532
   9 31 12       74.3592     186.176
   9 31 13       74.3500     185.819
   9 31 14       74.3414     185.462
   9 31 15       74.3333     185.104
   9 31 16       74.3259     184.747
   9 31 17       74.3190     184.389
   9 31 18       74.3127     184.032
   9 31 19       74.3070     183.674
   9 31 20       74.3018     183.317
   9 31 21       74.2973     182.959
   9 31 22       74.2933     182.601
   9 31 23       74.2899     182.244
   9 31 24       74.2871     181.886
   9 31 25       74.2848     181.529
   9 31 26       74.2832     181.172
   9 31 27       74.2821     180.815
   9 31 28       74.2816     180.458
   9 31 29       74.2817     180.102
   9 31 30       74.2824     179.745
   9 31 31       74.2836     179.389
  10  0  0       65.4618     205.880
  10  0  1       65.4067     205.512
  10  0  2       65.3525     205.144
  10  0  3       65.2991     204.775
  10  0  4       65.2465     204.405
  10  0  5       65.1948     204.034
  10  0  6       65.1440     203.663
  10  0  7       65.0940     203.291
  10  0  8       65.0449     202.919
  10  0  9       64.9967     202.545
  10  0 10       64.9494     202.172
  10  0 11       64.9030     201.798
  10  0 12       64.8575     201.423
  10  0 13       64.8130     201.048
  10  0 14       64.7693     200.672
  10  0 15       64.7266     200.296
  10  0 16       64.6849     199.920
  10  0 17       64.6441     199.543
  10  0 18       64.6042     199.166
  10  0 19       64.5653     198.789
  10  0 20       64.5274     198.412
  10  0 21       64.4904     198.034
  10  0 22       64.4545     197.656
  10  0 23       64.4195     197.278
  10  0 24       64.3854     196.900
  10  0 25       64.3524     196.522
  10  0 26       64.3203     196.144
  10  0 27       64.2893     195.766
  10  0 28       64.2592     195.387
  10  0 29       64.2301     195.009
  10  0 30       64.2021     194.631
  10  0 31       64.1750     194.253
  10  1  0       65.7974     205.823
  10  1  1       65.7426     205.456
  10  1  2       65.6887     205.088
  10  1  3       65.6356     204.720
  10  1  4       65.5833     204.351
  10  1  5       65.5318     203.981
  10  1  6       65.4813     203.610
  10  1  7       65.4315     203.239
  10  1  8       65.3827     202.867
  10  1  9       65.3347     202.495
  10  1 10       65.2876     202.122
  10  1 11       65.2414     201.749
  10  1 12       65.1961     201.375
  10  1 13       65.1517     201.000
  10  1 14       65.1083     200.626
  10  1 15       65.0657     200.251
  10  1 16       65.0241     199.875
  10  1 17       64.9834     199.499
  10  1 18       64.9437     199.123
  10  1 19       64.9049     198.747
  10  1 20       64.8670     198.370
  10  1 21       64.8301     197.993
  10  1 22       64.7942     197.616
  10  1 23       64.7592     197.239
  10  1 24       64.7252     196.862
  10  1 25       64.6922     196.485
  10  1 26       64.6601     196.107
  10  1 27       64.6291     195.730
  10  1 28       64.5990     195.353
  10  1 29       64.5698     194.976
  10  1 30       64.5417     194.598
  10  1 31       64.5146     194.221
  10  2  0       66.1332     205.766
  10  2  1       66.0788     205.400
  10  2  2       66.0252     205.033
  10  2  3       65.9724     204.665
  10  2  4       65.9204     204.297
  10  2  5       65.8692     203.927
  10  2  6       65.8189     203.558
  10  2  7       65.7695     203.187
  10  2  8       65.7208     202.816
  10  2  9       65.6731     202.445
  10  2 10       65.6262     202.073
  10  2 11       65.5802     201.700
  10  2 12       65.5351     201.327
  10  2 13       65.4909     200.953
  10  2 14       65.4476     200.579
  10  2 15       65.4052     200.205
  10  2 16       65.3637     199.830
  10  2 17       65.3231     199.455
  10  2 18       65.2835     199.080
  10  2 19       65.2448     198.705
  10  2 20       65.2070     198.329
  10  2 21       65.1702     197.953
  10  2 22       65.1343     197.577
  10  2 23       65.0993     197.200
  10  2 24       65.0654     196.824
  10  2 25       65.0323     196.448
  10  2 26       65.0003     196.071
  10  2 27       64.9692     195.695
  10  2 28       64.9390     195.318
  10  2 29       64.9099     194.942
  10  2 30       64.8817     194.566
  10  2 31       64.8545     194.190
  10  3  0       66.4695     205.709
  10  3  1       66.4154     205.344
  10  3  2       66.3621     204.977
  10  3  3       66.3096     204.610
  10  3  4       66.2579     204.243
  10  3  5       66.2070     203.874
  10  3  6       66.1569     203.505
  10  3  7       66.1077     203.136
  10  3  8       66.0593     202.766
  10  3  9       66.0118     202.395
  10  3 10       65.9651     202.023
  10  3 11       65.9193     201.652
  10  3 12       65.8744     201.279
  10  3 13       65.8304     200.907
  10  3 14       65.7872     200.533
  10  3 15       65.7449     200.160
  10  3 16       65.7036     199.786
  10  3 17       65.6631     199.412
  10  3 18       65.6236     199.037
  10  3 19       65.5850     198.663
  10  3 20       65.5473     198.288
  10  3 21       65.5105     197.913
  10  3 22       65.4747     197.537
  10  3 23       65.4398     197.162
  10  3 24       65.4058     196.786
  10  3 25       65.3728     196.411
  10  3 26       65.3408     196.035
  10  3 27       65.3096     195.660
  10  3 28       65.2795     195.284
  10  3 29       65.2503     194.909
  10  3 30       65.2220     194.533
  10  3 31       65.1947     194.158
  10  4  0       66.8060     205.653
  10  4  1       66.7523     205.288
  10  4  2       66.6993     204.922
  10  4  3       66.6471     204.556
  10  4  4       66.5956     204.189
  10  4  5       66.5450     203.822
  10  4  6       66.4952     203.453
  10  4  7       66.4463     203.084
  10  4  8       66.3981     202.715
  10  4  9       66.3508     202.345
  10  4 10       66.3044     201.974
  10  4 11       66.2588     201.603
  10  4 12       66.2140     201.232
  10  4 13       66.1702     200.860
  10  4 14       66.1272     200.488
  10  4 15       66.0850     200.115
  10  4 16       66.0438     199.742
  10  4 17       66.0035     199.368
  10  4 18       65.9641     198.995
  10  4 19       65.9255     198.621
  10  4 20       65.8879     198.247
  10  4 21       65.8512     197.873
  10  4 22       65.8154     197.498
  10  4 23       65.7805     197.124
  10  4 24       65.7466     196.749
  10  4 25       65.7136     196.374
  10  4 26       65.6815     195.999
  10  4 27       65.6504     195.625
  10  4 28       65.6202     195.250
  10  4 29       65.5909     194.875
  10  4 30       65.5626     194.501
  10  4 31       65.5353     194.127
  10  5  0       67.1429     205.596
  10  5  1       67.0894     205.232
  10  5  2       67.0367     204.868
  10  5  3       66.9848     204.502
  10  5  4       66.9337     204.136
  10  5  5       66.8834     203.769
  10  5  6       66.8338     203.401
  10  5  7       66.7851     203.033
  10  5  8       66.7372     202.665
  10  5  9       66.6901     202.295
  10  5 10       66.6439     201.926
  10  5 11       66.5985     201.555
  10  5 12       66.5539     201.185
  10  5 13       66.5102     200.813
  10  5 14       66.4674     200.442
  10  5 15       66.4254     200.070
  10  5 16       66.3843     199.698
  10  5 17       66.3441     199.325
  10  5 18       66.3048     198.952
  10  5 19       66.2663     198.579
  10  5 20       66.2288     198.206
  10  5 21       66.1922     197.833
  10  5 22       66.1564     197.459
  10  5 23       66.1216     197.085
  10  5 24       66.0877     196.712
  10  5 25       66.0547     196.338
  10  5 26       66.0226     195.964
  10  5 27       65.9914     195.590
  10  5 28       65.9612     195.216
  10  5 29       65.9319     194.842
  10  5 30       65.9035     194.469
  10  5 31       65.8761     194.095
  10  6  0       67.4800     205.540
  10  6  1       67.4268     205.177
  10  6  2       67.3745     204.813
  10  6  3       67.3229     204.448
  10  6  4       67.2720     204.083
  10  6  5       67.2220     203.717
  10  6  6       67.1727     203.350
  10  6  7       67.1242     202.982
  10  6  8       67.0766     202.614
  10  6  9       67.0297     202.246
  10  6 10       66.9837     201.877
  10  6 11       66.9385     201.508
  10  6 12       66.8941     201.138
  10  6 13       66.8506     200.767
  10  6 14       66.8079     200.397
  10  6 15       66.7661     200.025
  10  6 16       66.7251     199.654
  10  6 17       66.6850     199.282
  10  6 18       66.6458     198.910
  10  6 19       66.6074     198.538
  10  6 20       66.5700     198.166
  10  6 21       66.5334     197.793
  10  6 22       66.4977     197.420
  10  6 23       66.4629     197.047
  10  6 24       66.4290     196.674
  10  6 25       66.3960     196.301
  10  6 26       66.3639     195.928
  10  6 27       66.3328     195.555
  10  6 28       66.3025     195.182
  10  6 29       66.2731     194.809
  10  6 30       66.2447     194.437
  10  6 31       66.2172     194.064
  10  7  0       67.8173     205.485
  10  7  1       67.7645     205.122
  10  7  2       67.7125     204.759
  10  7  3       67.6612     204.395
  10  7  4       67.6106     204.030
  10  7  5       67.5608     203.664
  10  7  6       67.5118     203.298
  10  7  7       67.4636     202.932
  10  7  8       67.4162     202.565
  10  7  9       67.3696     202.197
  10  7 10       67.3237     201.829
  10  7 11       67.2787     201.460
  10  7 12       67.2345     201.091
  10  7 13       67.1912     200.721
  10  7 14       67.1486     200.351
  10  7 15       67.1070     199.981
  10  7 16       67.0661     199.610
  10  7 17       67.0261     199.239
  10  7 18       66.9870     198.868
  10  7 19       66.9488     198.497
  10  7 20       66.9114     198.125
  10  7 21       66.8749     197.753
  10  7 22       66.8392     197.382
  10  7 23       66.8044     197.009
  10  7 24       66.7706     196.637
  10  7 25       66.7376     196.265
  10  7 26       66.7055     195.893
  10  7 27       66.6743     195.521
  10  7 28       66.6440     195.149
  10  7 29       66.6146     194.777
  10  7 30       66.5861     194.405
  10  7 31       66.5585     194.033
  10  8  0       68.1549     205.429
  10  8  1       68.1024     205.067
  10  8  2       68.0507     204.704
  10  8  3       67.9997     204.341
  10  8  4       67.9494     203.977
  10  8  5       67.8999     203.612
  10  8  6       67.8512     203.247
  10  8  7       67.8032     202.881
  10  8  8       67.7560     202.515
  10  8  9       67.7096     202.148
  10  8 10       67.6640     201.780
  10  8 11       67.6192     201.413
  10  8 12       67.5752     201.044
  10  8 13       67.5320     200.675
  10  8 14       67.4896     200.306
  10  8 15       67.4481     199.937
  10  8 16       67.4074     199.567
  10  8 17       67.3675     199.197
  10  8 18       67.3285     198.826
  10  8 19       67.2903     198.456
  10  8 20       67.2530     198.085
  10  8 21       67.2165     197.714
  10  8 22       67.1809     197.343
  10  8 23       67.1462     196.972
  10  8 24       67.1124     196.600
  10  8 25       67.0794     196.229
  10  8 26       67.0473     195.858
  10  8 27       67.0160     195.487
  10  8 28       66.9857     195.115
  10  8 29       66.9563     194.744
  10  8 30       66.9277     194.373
  10  8 31       66.9000     194.002
  10  9  0       68.4926     205.374
  10  9  1       68.4405     205.012
  10  9  2       68.3890     204.651
  10  9  3       68.3384     204.288
  10  9  4       68.2884     203.925
  10  9  5       68.2392     203.561
  10  9  6       68.1907     203.196
  10  9  7       68.1430     202.831
  10  9  8       68.0960     202.465
  10  9  9       68.0498     202.099
  10  9 10       68.0044     201.733
  10  9 11       67.9598     201.365
  10  9 12       67.9160     200.998
  10  9 13       67.8730     200.630
  10  9 14       67.8308     200.261
  10  9 15       67.7894     199.893
  10  9 16       67.7488     199.524
  10  9 17       67.7090     199.154
  10  9 18       67.6701     198.785
  10  9 19       67.6320     198.415
  10  9 20       67.5948     198.045
  10  9 21       67.5584     197.675
  10  9 22       67.5228     197.305
  10  9 23       67.4882     196.934
  10  9 24       67.4543     196.564
  10  9 25       67.4213     196.193
  10  9 26       67.3892     195.823
  10  9 27       67.3580     195.452
  10  9 28       67.3276     195.082
  10  9 29       67.2981     194.712
  10  9 30       67.2695     194.341
  10  9 31       67.2417     193.971
  10 10  0       68.8305     205.319
  10 10  1       68.7787     204.958
  10 10  2       68.7276     204.597
  10 10  3       68.6772     204.235
  10 10  4       68.6275     203.872
  10 10  5       68.5786     203.509
  10 10  6       68.5304     203.145
