Tele EF EB theta(degree) thetaE(degree)   phi(degree) phiE(degree)
   8 12 19       68.1174         0.0548       169.064        0.226
   8 12 20       68.1439         0.0549       168.691        0.226
   8 12 21       68.1711         0.0550       168.318        0.227
   8 12 22       68.1992         0.0551       167.946        0.227
   8 12 23       68.2281         0.0552       167.573        0.228
   8 12 24       68.2579         0.0553       167.201        0.228
   8 12 25       68.2884         0.0553       166.830        0.228
   8 12 26       68.3198         0.0554       166.458        0.229
   8 12 27       68.3520         0.0555       166.087        0.229
   8 12 28       68.3850         0.0555       165.717        0.229
   8 12 29       68.4187         0.0555       165.347        0.230
   8 12 30       68.4533         0.0556       164.977        0.230
   8 12 31       68.4886         0.0556       164.608        0.230
   8 13  0       68.1220         0.0532       176.161        0.212
   8 13  1       68.1324         0.0530       175.791        0.213
   8 13  2       68.1436         0.0527       175.420        0.214
   8 13  3       68.1557         0.0525       175.049        0.215
   8 13  4       68.1686         0.0523       174.678        0.216
   8 13  5       68.1824         0.0520       174.307        0.216
   8 13  6       68.1970         0.0521       173.935        0.217
   8 13  7       68.2125         0.0523       173.563        0.218
   8 13  8       68.2288         0.0524       173.191        0.219
   8 13  9       68.2459         0.0526       172.818        0.219
   8 13 10       68.2639         0.0528       172.446        0.220
   8 13 11       68.2828         0.0529       172.073        0.221
   8 13 12       68.3025         0.0531       171.700        0.221
   8 13 13       68.3230         0.0532       171.328        0.222
   8 13 14       68.3443         0.0534       170.955        0.223
   8 13 15       68.3665         0.0535       170.582        0.223
   8 13 16       68.3896         0.0536       170.210        0.224
   8 13 17       68.4134         0.0538       169.837        0.224
   8 13 18       68.4381         0.0539       169.464        0.225
   8 13 19       68.4637         0.0540       169.092        0.225
   8 13 20       68.4900         0.0541       168.720        0.226
   8 13 21       68.5172         0.0542       168.348        0.226
   8 13 22       68.5452         0.0543       167.976        0.227
   8 13 23       68.5739         0.0543       167.605        0.227
   8 13 24       68.6035         0.0544       167.234        0.227
   8 13 25       68.6339         0.0545       166.863        0.228
   8 13 26       68.6651         0.0545       166.492        0.228
   8 13 27       68.6971         0.0546       166.122        0.229
   8 13 28       68.7299         0.0546       165.752        0.229
   8 13 29       68.7635         0.0547       165.383        0.229
   8 13 30       68.7978         0.0547       165.014        0.229
   8 13 31       68.8329         0.0547       164.646        0.230
   8 14  0       68.4671         0.0524       176.172        0.212
   8 14  1       68.4777         0.0522       175.803        0.213
   8 14  2       68.4892         0.0520       175.433        0.214
   8 14  3       68.5014         0.0517       175.063        0.214
   8 14  4       68.5145         0.0515       174.693        0.215
   8 14  5       68.5284         0.0512       174.322        0.216
   8 14  6       68.5431         0.0513       173.951        0.217
   8 14  7       68.5587         0.0515       173.580        0.217
   8 14  8       68.5751         0.0516       173.209        0.218
   8 14  9       68.5923         0.0518       172.837        0.219
   8 14 10       68.6103         0.0520       172.466        0.219
   8 14 11       68.6292         0.0521       172.094        0.220
   8 14 12       68.6489         0.0523       171.722        0.221
   8 14 13       68.6695         0.0524       171.350        0.221
   8 14 14       68.6908         0.0526       170.979        0.222
   8 14 15       68.7130         0.0527       170.607        0.223
   8 14 16       68.7360         0.0528       170.235        0.223
   8 14 17       68.7599         0.0529       169.863        0.224
   8 14 18       68.7845         0.0530       169.491        0.224
   8 14 19       68.8100         0.0531       169.120        0.225
   8 14 20       68.8362         0.0532       168.749        0.225
   8 14 21       68.8633         0.0533       168.377        0.226
   8 14 22       68.8912         0.0534       168.006        0.226
   8 14 23       68.9198         0.0535       167.636        0.226
   8 14 24       68.9493         0.0536       167.265        0.227
   8 14 25       68.9795         0.0536       166.895        0.227
   8 14 26       69.0105         0.0537       166.526        0.228
   8 14 27       69.0424         0.0537       166.156        0.228
   8 14 28       69.0749         0.0538       165.788        0.228
   8 14 29       69.1083         0.0538       165.419        0.229
   8 14 30       69.1424         0.0539       165.051        0.229
   8 14 31       69.1772         0.0539       164.684        0.229
   8 15  0       68.8123         0.0516       176.183        0.211
   8 15  1       68.8231         0.0514       175.815        0.212
   8 15  2       68.8347         0.0512       175.446        0.213
   8 15  3       68.8471         0.0509       175.077        0.214
   8 15  4       68.8603         0.0507       174.708        0.215
   8 15  5       68.8744         0.0505       174.338        0.215
   8 15  6       68.8892         0.0505       173.968        0.216
   8 15  7       68.9049         0.0507       173.598        0.217
   8 15  8       68.9214         0.0508       173.227        0.218
   8 15  9       68.9387         0.0510       172.857        0.218
   8 15 10       68.9568         0.0512       172.486        0.219
   8 15 11       68.9757         0.0513       172.115        0.220
   8 15 12       68.9955         0.0515       171.744        0.220
   8 15 13       69.0160         0.0516       171.373        0.221
   8 15 14       69.0374         0.0517       171.002        0.221
   8 15 15       69.0596         0.0519       170.631        0.222
   8 15 16       69.0825         0.0520       170.260        0.223
   8 15 17       69.1063         0.0521       169.889        0.223
   8 15 18       69.1309         0.0522       169.518        0.224
   8 15 19       69.1563         0.0523       169.148        0.224
   8 15 20       69.1825         0.0524       168.777        0.225
   8 15 21       69.2094         0.0525       168.407        0.225
   8 15 22       69.2372         0.0526       168.037        0.225
   8 15 23       69.2657         0.0526       167.667        0.226
   8 15 24       69.2950         0.0527       167.297        0.226
   8 15 25       69.3251         0.0528       166.928        0.227
   8 15 26       69.3560         0.0528       166.559        0.227
   8 15 27       69.3876         0.0529       166.191        0.227
   8 15 28       69.4200         0.0529       165.823        0.228
   8 15 29       69.4531         0.0530       165.455        0.228
   8 15 30       69.4870         0.0530       165.088        0.228
   8 15 31       69.5216         0.0530       164.721        0.229
   8 16  0       69.1575         0.0508       176.194        0.211
   8 16  1       69.1685         0.0506       175.827        0.212
   8 16  2       69.1803         0.0504       175.459        0.213
   8 16  3       69.1928         0.0502       175.091        0.213
   8 16  4       69.2062         0.0499       174.722        0.214
   8 16  5       69.2204         0.0497       174.353        0.215
   8 16  6       69.2354         0.0497       173.984        0.216
   8 16  7       69.2511         0.0499       173.615        0.216
   8 16  8       69.2677         0.0500       173.245        0.217
   8 16  9       69.2851         0.0502       172.876        0.218
   8 16 10       69.3033         0.0503       172.506        0.218
   8 16 11       69.3222         0.0505       172.136        0.219
   8 16 12       69.3420         0.0506       171.765        0.220
   8 16 13       69.3626         0.0508       171.395        0.220
   8 16 14       69.3839         0.0509       171.025        0.221
   8 16 15       69.4061         0.0510       170.655        0.221
   8 16 16       69.4291         0.0511       170.285        0.222
   8 16 17       69.4528         0.0513       169.915        0.223
   8 16 18       69.4773         0.0514       169.545        0.223
   8 16 19       69.5026         0.0515       169.175        0.224
   8 16 20       69.5287         0.0516       168.805        0.224
   8 16 21       69.5556         0.0516       168.436        0.224
   8 16 22       69.5832         0.0517       168.067        0.225
   8 16 23       69.6117         0.0518       167.698        0.225
   8 16 24       69.6408         0.0519       167.329        0.226
   8 16 25       69.6708         0.0519       166.961        0.226
   8 16 26       69.7014         0.0520       166.593        0.226
   8 16 27       69.7329         0.0520       166.225        0.227
   8 16 28       69.7651         0.0521       165.858        0.227
   8 16 29       69.7980         0.0521       165.491        0.227
   8 16 30       69.8316         0.0521       165.124        0.228
   8 16 31       69.8660         0.0521       164.759        0.228
   8 17  0       69.5027         0.0500       176.206        0.210
   8 17  1       69.5139         0.0498       175.839        0.211
   8 17  2       69.5258         0.0496       175.472        0.212
   8 17  3       69.5386         0.0494       175.105        0.213
   8 17  4       69.5521         0.0491       174.737        0.214
   8 17  5       69.5664         0.0489       174.369        0.214
   8 17  6       69.5815         0.0489       174.001        0.215
   8 17  7       69.5973         0.0491       173.632        0.216
   8 17  8       69.6140         0.0492       173.263        0.216
   8 17  9       69.6315         0.0494       172.894        0.217
   8 17 10       69.6497         0.0495       172.525        0.218
   8 17 11       69.6687         0.0497       172.156        0.218
   8 17 12       69.6885         0.0498       171.787        0.219
   8 17 13       69.7091         0.0499       171.418        0.220
   8 17 14       69.7305         0.0501       171.048        0.220
   8 17 15       69.7526         0.0502       170.679        0.221
   8 17 16       69.7756         0.0503       170.310        0.221
   8 17 17       69.7993         0.0504       169.941        0.222
   8 17 18       69.8237         0.0505       169.571        0.222
   8 17 19       69.8490         0.0506       169.202        0.223
   8 17 20       69.8750         0.0507       168.834        0.223
   8 17 21       69.9018         0.0508       168.465        0.224
   8 17 22       69.9293         0.0509       168.097        0.224
   8 17 23       69.9576         0.0509       167.728        0.225
   8 17 24       69.9866         0.0510       167.361        0.225
   8 17 25       70.0164         0.0511       166.993        0.226
   8 17 26       70.0469         0.0511       166.626        0.226
   8 17 27       70.0781         0.0512       166.259        0.226
   8 17 28       70.1101         0.0512       165.892        0.227
   8 17 29       70.1428         0.0512       165.526        0.227
   8 17 30       70.1763         0.0513       165.161        0.227
   8 17 31       70.2104         0.0513       164.796        0.227
   8 18  0       69.8479         0.0492       176.217        0.210
   8 18  1       69.8592         0.0490       175.851        0.211
   8 18  2       69.8713         0.0488       175.485        0.212
   8 18  3       69.8842         0.0486       175.118        0.212
   8 18  4       69.8979         0.0483       174.751        0.213
   8 18  5       69.9123         0.0481       174.384        0.214
   8 18  6       69.9275         0.0481       174.017        0.215
   8 18  7       69.9435         0.0482       173.649        0.215
   8 18  8       69.9603         0.0484       173.281        0.216
   8 18  9       69.9778         0.0486       172.913        0.217
   8 18 10       69.9961         0.0487       172.545        0.217
   8 18 11       70.0152         0.0488       172.177        0.218
   8 18 12       70.0350         0.0490       171.808        0.219
   8 18 13       70.0556         0.0491       171.440        0.219
   8 18 14       70.0770         0.0492       171.071        0.220
   8 18 15       70.0991         0.0494       170.703        0.220
   8 18 16       70.1220         0.0495       170.334        0.221
   8 18 17       70.1457         0.0496       169.966        0.221
   8 18 18       70.1701         0.0497       169.598        0.222
   8 18 19       70.1953         0.0498       169.230        0.222
   8 18 20       70.2212         0.0499       168.862        0.223
   8 18 21       70.2479         0.0499       168.494        0.223
   8 18 22       70.2753         0.0500       168.126        0.224
   8 18 23       70.3034         0.0501       167.759        0.224
   8 18 24       70.3323         0.0501       167.392        0.225
   8 18 25       70.3619         0.0502       167.025        0.225
   8 18 26       70.3923         0.0502       166.659        0.225
   8 18 27       70.4234         0.0503       166.293        0.226
   8 18 28       70.4551         0.0503       165.927        0.226
   8 18 29       70.4876         0.0504       165.562        0.226
   8 18 30       70.5208         0.0504       165.197        0.227
   8 18 31       70.5547         0.0504       164.833        0.227
   8 19  0       70.1930         0.0484       176.228        0.209
   8 19  1       70.2045         0.0482       175.863        0.210
   8 19  2       70.2168         0.0480       175.498        0.211
   8 19  3       70.2298         0.0478       175.132        0.212
   8 19  4       70.2436         0.0476       174.766        0.213
   8 19  5       70.2582         0.0473       174.400        0.213
   8 19  6       70.2735         0.0473       174.033        0.214
   8 19  7       70.2896         0.0474       173.666        0.215
   8 19  8       70.3065         0.0476       173.299        0.215
   8 19  9       70.3241         0.0477       172.932        0.216
   8 19 10       70.3424         0.0479       172.565        0.217
   8 19 11       70.3615         0.0480       172.197        0.217
   8 19 12       70.3814         0.0482       171.830        0.218
   8 19 13       70.4020         0.0483       171.462        0.219
   8 19 14       70.4234         0.0484       171.094        0.219
   8 19 15       70.4455         0.0485       170.727        0.220
   8 19 16       70.4684         0.0486       170.359        0.220
   8 19 17       70.4920         0.0487       169.992        0.221
   8 19 18       70.5164         0.0488       169.624        0.221
   8 19 19       70.5415         0.0489       169.257        0.222
   8 19 20       70.5673         0.0490       168.890        0.222
   8 19 21       70.5939         0.0491       168.523        0.223
   8 19 22       70.6212         0.0491       168.156        0.223
   8 19 23       70.6492         0.0492       167.789        0.224
   8 19 24       70.6780         0.0493       167.423        0.224
   8 19 25       70.7075         0.0493       167.057        0.224
   8 19 26       70.7376         0.0494       166.692        0.225
   8 19 27       70.7685         0.0494       166.326        0.225
   8 19 28       70.8001         0.0495       165.962        0.226
   8 19 29       70.8324         0.0495       165.597        0.226
   8 19 30       70.8654         0.0495       165.233        0.226
   8 19 31       70.8990         0.0495       164.870        0.226
   8 20  0       70.5379         0.0476       176.239        0.209
   8 20  1       70.5497         0.0474       175.875        0.210
   8 20  2       70.5621         0.0472       175.510        0.211
   8 20  3       70.5753         0.0470       175.145        0.211
   8 20  4       70.5893         0.0468       174.780        0.212
   8 20  5       70.6040         0.0465       174.415        0.213
   8 20  6       70.6194         0.0465       174.049        0.214
   8 20  7       70.6356         0.0466       173.683        0.214
   8 20  8       70.6526         0.0468       173.317        0.215
   8 20  9       70.6702         0.0469       172.951        0.216
   8 20 10       70.6887         0.0471       172.584        0.216
   8 20 11       70.7078         0.0472       172.217        0.217
   8 20 12       70.7277         0.0473       171.851        0.217
   8 20 13       70.7484         0.0474       171.484        0.218
   8 20 14       70.7697         0.0476       171.117        0.219
   8 20 15       70.7919         0.0477       170.750        0.219
   8 20 16       70.8147         0.0478       170.384        0.220
   8 20 17       70.8383         0.0479       170.017        0.220
   8 20 18       70.8626         0.0480       169.650        0.221
   8 20 19       70.8876         0.0481       169.284        0.221
   8 20 20       70.9134         0.0481       168.918        0.222
   8 20 21       70.9399         0.0482       168.551        0.222
   8 20 22       70.9671         0.0483       168.185        0.223
   8 20 23       70.9950         0.0484       167.820        0.223
   8 20 24       71.0236         0.0484       167.454        0.224
   8 20 25       71.0529         0.0485       167.089        0.224
   8 20 26       71.0829         0.0485       166.724        0.224
   8 20 27       71.1136         0.0485       166.360        0.225
   8 20 28       71.1450         0.0486       165.996        0.225
   8 20 29       71.1771         0.0486       165.632        0.225
   8 20 30       71.2098         0.0486       165.269        0.226
   8 20 31       71.2432         0.0486       164.906        0.226
   8 21  0       70.8828         0.0468       176.250        0.208
   8 21  1       70.8947         0.0466       175.887        0.209
   8 21  2       70.9074         0.0464       175.523        0.210
   8 21  3       70.9207         0.0462       175.159        0.211
   8 21  4       70.9348         0.0460       174.795        0.212
   8 21  5       70.9497         0.0457       174.430        0.212
   8 21  6       70.9652         0.0456       174.065        0.213
   8 21  7       70.9815         0.0458       173.700        0.214
   8 21  8       70.9985         0.0459       173.335        0.214
   8 21  9       71.0163         0.0461       172.969        0.215
   8 21 10       71.0348         0.0462       172.603        0.216
   8 21 11       71.0540         0.0464       172.238        0.216
   8 21 12       71.0739         0.0465       171.872        0.217
   8 21 13       71.0946         0.0466       171.506        0.218
   8 21 14       71.1160         0.0467       171.140        0.218
   8 21 15       71.1381         0.0468       170.774        0.219
   8 21 16       71.1609         0.0469       170.408        0.219
   8 21 17       71.1844         0.0470       170.042        0.220
   8 21 18       71.2087         0.0471       169.676        0.220
   8 21 19       71.2337         0.0472       169.311        0.221
   8 21 20       71.2593         0.0473       168.945        0.221
   8 21 21       71.2857         0.0474       168.580        0.222
   8 21 22       71.3128         0.0474       168.215        0.222
   8 21 23       71.3406         0.0475       167.850        0.223
   8 21 24       71.3690         0.0475       167.485        0.223
   8 21 25       71.3982         0.0476       167.121        0.223
   8 21 26       71.4280         0.0476       166.757        0.224
   8 21 27       71.4586         0.0477       166.393        0.224
   8 21 28       71.4897         0.0477       166.030        0.224
   8 21 29       71.5216         0.0477       165.667        0.225
   8 21 30       71.5541         0.0477       165.305        0.225
   8 21 31       71.5873         0.0478       164.943        0.225
   8 22  0       71.2275         0.0460       176.261        0.208
   8 22  1       71.2396         0.0458       175.898        0.209
   8 22  2       71.2525         0.0456       175.536        0.209
   8 22  3       71.2660         0.0454       175.172        0.210
   8 22  4       71.2802         0.0451       174.809        0.211
   8 22  5       71.2952         0.0449       174.445        0.212
   8 22  6       71.3109         0.0448       174.081        0.212
   8 22  7       71.3273         0.0450       173.717        0.213
   8 22  8       71.3444         0.0451       173.352        0.214
   8 22  9       71.3622         0.0453       172.988        0.215
   8 22 10       71.3808         0.0454       172.623        0.215
   8 22 11       71.4000         0.0455       172.258        0.216
   8 22 12       71.4200         0.0456       171.893        0.216
   8 22 13       71.4407         0.0458       171.528        0.217
   8 22 14       71.4620         0.0459       171.163        0.218
   8 22 15       71.4841         0.0460       170.797        0.218
   8 22 16       71.5069         0.0461       170.432        0.219
   8 22 17       71.5304         0.0462       170.067        0.219
   8 22 18       71.5546         0.0463       169.702        0.220
   8 22 19       71.5795         0.0463       169.338        0.220
   8 22 20       71.6051         0.0464       168.973        0.221
   8 22 21       71.6314         0.0465       168.608        0.221
   8 22 22       71.6584         0.0466       168.244        0.222
   8 22 23       71.6860         0.0466       167.880        0.222
   8 22 24       71.7144         0.0467       167.516        0.222
   8 22 25       71.7434         0.0467       167.153        0.223
   8 22 26       71.7730         0.0468       166.789        0.223
   8 22 27       71.8034         0.0468       166.427        0.224
   8 22 28       71.8344         0.0468       166.064        0.224
   8 22 29       71.8660         0.0468       165.702        0.224
   8 22 30       71.8983         0.0469       165.340        0.224
   8 22 31       71.9313         0.0469       164.979        0.225
   8 23  0       71.5721         0.0451       176.272        0.207
   8 23  1       71.5844         0.0449       175.910        0.208
   8 23  2       71.5974         0.0447       175.548        0.209
   8 23  3       71.6111         0.0445       175.186        0.210
   8 23  4       71.6255         0.0443       174.823        0.211
   8 23  5       71.6406         0.0441       174.460        0.211
   8 23  6       71.6564         0.0440       174.097        0.212
   8 23  7       71.6729         0.0442       173.733        0.213
   8 23  8       71.6901         0.0443       173.370        0.213
   8 23  9       71.7080         0.0444       173.006        0.214
   8 23 10       71.7266         0.0446       172.642        0.215
   8 23 11       71.7459         0.0447       172.278        0.215
   8 23 12       71.7659         0.0448       171.914        0.216
   8 23 13       71.7866         0.0449       171.549        0.217
   8 23 14       71.8080         0.0450       171.185        0.217
   8 23 15       71.8300         0.0451       170.821        0.218
   8 23 16       71.8528         0.0452       170.457        0.218
   8 23 17       71.8763         0.0453       170.092        0.219
   8 23 18       71.9004         0.0454       169.728        0.219
   8 23 19       71.9252         0.0455       169.364        0.220
   8 23 20       71.9508         0.0456       169.000        0.220
   8 23 21       71.9769         0.0456       168.637        0.221
   8 23 22       72.0038         0.0457       168.273        0.221
   8 23 23       72.0313         0.0457       167.910        0.222
   8 23 24       72.0595         0.0458       167.547        0.222
   8 23 25       72.0884         0.0458       167.184        0.222
   8 23 26       72.1179         0.0459       166.822        0.223
   8 23 27       72.1480         0.0459       166.460        0.223
   8 23 28       72.1788         0.0459       166.098        0.223
   8 23 29       72.2103         0.0460       165.737        0.224
   8 23 30       72.2423         0.0460       165.376        0.224
   8 23 31       72.2751         0.0460       165.015        0.224
   8 24  0       71.9165         0.0443       176.282        0.207
   8 24  1       71.9289         0.0441       175.922        0.208
   8 24  2       71.9421         0.0439       175.561        0.208
   8 24  3       71.9560         0.0437       175.199        0.209
   8 24  4       71.9705         0.0435       174.837        0.210
   8 24  5       71.9857         0.0433       174.475        0.211
   8 24  6       72.0016         0.0432       174.113        0.211
   8 24  7       72.0182         0.0433       173.750        0.212
   8 24  8       72.0355         0.0435       173.387        0.213
   8 24  9       72.0535         0.0436       173.024        0.213
   8 24 10       72.0722         0.0437       172.661        0.214
   8 24 11       72.0915         0.0438       172.298        0.215
   8 24 12       72.1116         0.0440       171.935        0.215
   8 24 13       72.1323         0.0441       171.571        0.216
   8 24 14       72.1537         0.0442       171.208        0.217
   8 24 15       72.1757         0.0443       170.844        0.217
   8 24 16       72.1985         0.0444       170.481        0.218
   8 24 17       72.2219         0.0445       170.117        0.218
   8 24 18       72.2460         0.0445       169.754        0.219
   8 24 19       72.2708         0.0446       169.391        0.219
   8 24 20       72.2962         0.0447       169.028        0.220
   8 24 21       72.3223         0.0447       168.665        0.220
   8 24 22       72.3490         0.0448       168.302        0.221
   8 24 23       72.3764         0.0449       167.940        0.221
   8 24 24       72.4045         0.0449       167.577        0.221
   8 24 25       72.4332         0.0450       167.215        0.222
   8 24 26       72.4625         0.0450       166.854        0.222
   8 24 27       72.4925         0.0450       166.493        0.222
   8 24 28       72.5231         0.0451       166.132        0.223
   8 24 29       72.5543         0.0451       165.771        0.223
   8 24 30       72.5862         0.0451       165.411        0.223
   8 24 31       72.6187         0.0451       165.051        0.224
   8 25  0       72.2606         0.0435       176.293        0.206
   8 25  1       72.2733         0.0433       175.933        0.207
   8 25  2       72.2866         0.0431       175.573        0.208
   8 25  3       72.3006         0.0429       175.212        0.209
   8 25  4       72.3153         0.0427       174.851        0.209
   8 25  5       72.3307         0.0425       174.490        0.210
   8 25  6       72.3467         0.0424       174.128        0.211
   8 25  7       72.3634         0.0425       173.767        0.212
   8 25  8       72.3808         0.0426       173.405        0.212
   8 25  9       72.3988         0.0428       173.043        0.213
   8 25 10       72.4176         0.0429       172.680        0.214
   8 25 11       72.4370         0.0430       172.318        0.214
   8 25 12       72.4570         0.0431       171.955        0.215
   8 25 13       72.4778         0.0432       171.593        0.215
   8 25 14       72.4992         0.0433       171.230        0.216
   8 25 15       72.5212         0.0434       170.867        0.217
   8 25 16       72.5440         0.0435       170.505        0.217
   8 25 17       72.5673         0.0436       170.142        0.218
   8 25 18       72.5914         0.0437       169.780        0.218
   8 25 19       72.6161         0.0437       169.417        0.219
   8 25 20       72.6414         0.0438       169.055        0.219
   8 25 21       72.6674         0.0439       168.693        0.220
   8 25 22       72.6940         0.0439       168.331        0.220
   8 25 23       72.7213         0.0440       167.969        0.220
   8 25 24       72.7492         0.0440       167.608        0.221
   8 25 25       72.7778         0.0441       167.247        0.221
   8 25 26       72.8069         0.0441       166.886        0.222
   8 25 27       72.8367         0.0441       166.525        0.222
   8 25 28       72.8672         0.0442       166.165        0.222
   8 25 29       72.8982         0.0442       165.805        0.223
   8 25 30       72.9298         0.0442       165.446        0.223
   8 25 31       72.9620         0.0442       165.087        0.223
   8 26  0       72.6045         0.0427       176.304        0.206
   8 26  1       72.6174         0.0425       175.945        0.207
   8 26  2       72.6309         0.0423       175.585        0.208
   8 26  3       72.6450         0.0421       175.225        0.208
   8 26  4       72.6599         0.0419       174.865        0.209
   8 26  5       72.6754         0.0417       174.505        0.210
   8 26  6       72.6915         0.0415       174.144        0.210
   8 26  7       72.7083         0.0417       173.783        0.211
   8 26  8       72.7258         0.0418       173.422        0.212
   8 26  9       72.7439         0.0419       173.061        0.212
   8 26 10       72.7627         0.0420       172.699        0.213
   8 26 11       72.7822         0.0422       172.338        0.214
   8 26 12       72.8023         0.0423       171.976        0.214
   8 26 13       72.8230         0.0424       171.614        0.215
   8 26 14       72.8444         0.0425       171.252        0.216
   8 26 15       72.8665         0.0426       170.890        0.216
   8 26 16       72.8892         0.0426       170.529        0.217
   8 26 17       72.9125         0.0427       170.167        0.217
   8 26 18       72.9365         0.0428       169.805        0.218
   8 26 19       72.9611         0.0429       169.443        0.218
   8 26 20       72.9864         0.0429       169.082        0.219
   8 26 21       73.0123         0.0430       168.721        0.219
   8 26 22       73.0388         0.0431       168.360        0.220
   8 26 23       73.0660         0.0431       167.999        0.220
   8 26 24       73.0937         0.0432       167.638        0.220
   8 26 25       73.1221         0.0432       167.278        0.221
   8 26 26       73.1511         0.0432       166.918        0.221
   8 26 27       73.1808         0.0433       166.558        0.221
   8 26 28       73.2110         0.0433       166.199        0.222
   8 26 29       73.2418         0.0433       165.840        0.222
   8 26 30       73.2732         0.0433       165.481        0.222
   8 26 31       73.3052         0.0433       165.123        0.223
   8 27  0       72.9481         0.0418       176.315        0.205
   8 27  1       72.9612         0.0417       175.956        0.206
   8 27  2       72.9749         0.0415       175.598        0.207
   8 27  3       72.9892         0.0413       175.239        0.208
   8 27  4       73.0042         0.0411       174.879        0.208
   8 27  5       73.0198         0.0409       174.520        0.209
   8 27  6       73.0361         0.0407       174.160        0.210
   8 27  7       73.0530         0.0408       173.800        0.211
   8 27  8       73.0706         0.0410       173.439        0.211
   8 27  9       73.0888         0.0411       173.079        0.212
   8 27 10       73.1076         0.0412       172.718        0.213
   8 27 11       73.1271         0.0413       172.357        0.213
   8 27 12       73.1472         0.0414       171.996        0.214
   8 27 13       73.1680         0.0415       171.635        0.214
   8 27 14       73.1894         0.0416       171.274        0.215
   8 27 15       73.2114         0.0417       170.913        0.216
   8 27 16       73.2341         0.0418       170.552        0.216
   8 27 17       73.2574         0.0419       170.191        0.217
   8 27 18       73.2814         0.0419       169.830        0.217
   8 27 19       73.3059         0.0420       169.470        0.218
   8 27 20       73.3311         0.0421       169.109        0.218
   8 27 21       73.3569         0.0421       168.748        0.219
   8 27 22       73.3833         0.0422       168.388        0.219
   8 27 23       73.4103         0.0422       168.028        0.219
   8 27 24       73.4380         0.0423       167.668        0.220
   8 27 25       73.4662         0.0423       167.309        0.220
   8 27 26       73.4951         0.0423       166.949        0.221
   8 27 27       73.5245         0.0424       166.590        0.221
   8 27 28       73.5545         0.0424       166.232        0.221
   8 27 29       73.5851         0.0424       165.874        0.222
   8 27 30       73.6163         0.0424       165.516        0.222
   8 27 31       73.6481         0.0424       165.159        0.222
   8 28  0       73.2915         0.0410       176.325        0.205
   8 28  1       73.3047         0.0408       175.968        0.206
   8 28  2       73.3186         0.0406       175.610        0.207
   8 28  3       73.3331         0.0405       175.252        0.207
   8 28  4       73.3482         0.0403       174.893        0.208
   8 28  5       73.3640         0.0401       174.534        0.209
   8 28  6       73.3803         0.0399       174.175        0.209
   8 28  7       73.3974         0.0400       173.816        0.210
   8 28  8       73.4150         0.0401       173.456        0.211
   8 28  9       73.4333         0.0403       173.097        0.211
   8 28 10       73.4522         0.0404       172.737        0.212
   8 28 11       73.4717         0.0405       172.377        0.213
   8 28 12       73.4919         0.0406       172.017        0.213
   8 28 13       73.5127         0.0407       171.657        0.214
   8 28 14       73.5341         0.0408       171.296        0.214
   8 28 15       73.5561         0.0408       170.936        0.215
   8 28 16       73.5788         0.0409       170.576        0.216
   8 28 17       73.6020         0.0410       170.216        0.216
   8 28 18       73.6259         0.0411       169.856        0.217
   8 28 19       73.6504         0.0411       169.496        0.217
   8 28 20       73.6755         0.0412       169.136        0.218
   8 28 21       73.7012         0.0413       168.776        0.218
   8 28 22       73.7275         0.0413       168.417        0.218
   8 28 23       73.7544         0.0414       168.057        0.219
   8 28 24       73.7819         0.0414       167.698        0.219
   8 28 25       73.8100         0.0414       167.339        0.220
   8 28 26       73.8387         0.0415       166.981        0.220
   8 28 27       73.8680         0.0415       166.623        0.220
   8 28 28       73.8978         0.0415       166.265        0.221
   8 28 29       73.9282         0.0415       165.908        0.221
   8 28 30       73.9592         0.0415       165.551        0.221
   8 28 31       73.9907         0.0415       165.194        0.222
   8 29  0       73.6345         0.0402       176.336        0.204
   8 29  1       73.6479         0.0400       175.979        0.205
   8 29  2       73.6620         0.0398       175.622        0.206
   8 29  3       73.6766         0.0396       175.265        0.207
   8 29  4       73.6919         0.0394       174.907        0.208
   8 29  5       73.7078         0.0393       174.549        0.208
   8 29  6       73.7243         0.0391       174.191        0.209
   8 29  7       73.7414         0.0392       173.832        0.210
   8 29  8       73.7591         0.0393       173.474        0.210
   8 29  9       73.7775         0.0394       173.115        0.211
   8 29 10       73.7965         0.0395       172.756        0.212
   8 29 11       73.8161         0.0396       172.396        0.212
   8 29 12       73.8362         0.0397       172.037        0.213
   8 29 13       73.8571         0.0398       171.678        0.213
   8 29 14       73.8785         0.0399       171.318        0.214
   8 29 15       73.9005         0.0400       170.959        0.215
   8 29 16       73.9231         0.0401       170.599        0.215
   8 29 17       73.9463         0.0401       170.240        0.216
   8 29 18       73.9702         0.0402       169.881        0.216
   8 29 19       73.9946         0.0403       169.522        0.217
   8 29 20       74.0196         0.0403       169.163        0.217
   8 29 21       74.0452         0.0404       168.804        0.218
   8 29 22       74.0714         0.0404       168.445        0.218
   8 29 23       74.0982         0.0405       168.086        0.218
   8 29 24       74.1256         0.0405       167.728        0.219
   8 29 25       74.1535         0.0405       167.370        0.219
   8 29 26       74.1820         0.0406       167.012        0.220
   8 29 27       74.2111         0.0406       166.655        0.220
   8 29 28       74.2407         0.0406       166.298        0.220
   8 29 29       74.2709         0.0406       165.941        0.220
   8 29 30       74.3017         0.0406       165.585        0.221
   8 29 31       74.3330         0.0406       165.229        0.221
   8 30  0       73.9772         0.0393       176.346        0.204
