Tele EF EB theta(degree) thetaE(degree)   phi(degree) phiE(degree)
  10 20 16       71.3439         0.2854       198.700        0.597
  10 20 17       71.3058         0.2854       198.336        0.600
  10 20 18       71.2683         0.2853       197.972        0.604
  10 20 19       71.2316         0.2853       197.607        0.609
  10 20 20       71.1956         0.2852       197.242        0.614
  10 20 21       71.1602         0.2850       196.878        0.619
  10 20 22       71.1256         0.2848       196.513        0.624
  10 20 23       71.0918         0.2846       196.148        0.629
  10 20 24       71.0586         0.2844       195.783        0.634
  10 20 25       71.0262         0.2841       195.418        0.638
  10 20 26       70.9945         0.2838       195.053        0.643
  10 20 27       70.9636         0.2834       194.688        0.648
  10 20 28       70.9333         0.2830       194.324        0.652
  10 20 29       70.9039         0.2826       193.959        0.657
  10 20 30       70.8751         0.2822       193.595        0.662
  10 20 31       70.8471         0.2817       193.231        0.666
  10 21  0       72.3864         0.2754       204.427        0.545
  10 21  1       72.3382         0.2760       204.071        0.549
  10 21  2       72.2905         0.2765       203.713        0.552
  10 21  3       72.2434         0.2770       203.355        0.556
  10 21  4       72.1970         0.2774       202.997        0.559
  10 21  5       72.1511         0.2778       202.638        0.562
  10 21  6       72.1059         0.2782       202.278        0.566
  10 21  7       72.0612         0.2786       201.918        0.569
  10 21  8       72.0173         0.2789       201.557        0.572
  10 21  9       71.9739         0.2792       201.196        0.575
  10 21 10       71.9312         0.2794       200.835        0.578
  10 21 11       71.8891         0.2796       200.473        0.581
  10 21 12       71.8477         0.2798       200.111        0.584
  10 21 13       71.8070         0.2799       199.749        0.587
  10 21 14       71.7669         0.2801       199.386        0.590
  10 21 15       71.7275         0.2801       199.023        0.593
  10 21 16       71.6888         0.2802       198.660        0.596
  10 21 17       71.6507         0.2802       198.296        0.599
  10 21 18       71.6133         0.2802       197.933        0.603
  10 21 19       71.5767         0.2801       197.569        0.608
  10 21 20       71.5407         0.2800       197.205        0.613
  10 21 21       71.5054         0.2799       196.841        0.618
  10 21 22       71.4709         0.2797       196.477        0.623
  10 21 23       71.4370         0.2795       196.113        0.628
  10 21 24       71.4039         0.2793       195.749        0.633
  10 21 25       71.3714         0.2790       195.385        0.637
  10 21 26       71.3397         0.2787       195.021        0.642
  10 21 27       71.3087         0.2784       194.657        0.647
  10 21 28       71.2784         0.2780       194.293        0.651
  10 21 29       71.2489         0.2776       193.929        0.656
  10 21 30       71.2201         0.2771       193.566        0.660
  10 21 31       71.1920         0.2767       193.202        0.665
  10 22  0       72.7277         0.2702       204.375        0.545
  10 22  1       72.6797         0.2707       204.019        0.548
  10 22  2       72.6324         0.2712       203.662        0.552
  10 22  3       72.5856         0.2717       203.305        0.555
  10 22  4       72.5394         0.2721       202.947        0.558
  10 22  5       72.4938         0.2726       202.589        0.561
  10 22  6       72.4488         0.2729       202.230        0.565
  10 22  7       72.4044         0.2733       201.871        0.568
  10 22  8       72.3607         0.2736       201.511        0.571
  10 22  9       72.3175         0.2739       201.151        0.574
  10 22 10       72.2750         0.2741       200.790        0.577
  10 22 11       72.2331         0.2744       200.429        0.580
  10 22 12       72.1919         0.2745       200.068        0.583
  10 22 13       72.1513         0.2747       199.706        0.586
  10 22 14       72.1114         0.2748       199.344        0.589
  10 22 15       72.0721         0.2749       198.982        0.592
  10 22 16       72.0335         0.2750       198.619        0.595
  10 22 17       71.9955         0.2750       198.257        0.598
  10 22 18       71.9582         0.2750       197.894        0.602
  10 22 19       71.9216         0.2749       197.531        0.607
  10 22 20       71.8857         0.2748       197.168        0.612
  10 22 21       71.8505         0.2747       196.804        0.617
  10 22 22       71.8160         0.2745       196.441        0.622
  10 22 23       71.7821         0.2744       196.078        0.627
  10 22 24       71.7490         0.2741       195.715        0.632
  10 22 25       71.7165         0.2739       195.351        0.636
  10 22 26       71.6848         0.2736       194.988        0.641
  10 22 27       71.6537         0.2733       194.625        0.646
  10 22 28       71.6234         0.2729       194.262        0.650
  10 22 29       71.5938         0.2725       193.899        0.655
  10 22 30       71.5649         0.2721       193.537        0.659
  10 22 31       71.5367         0.2717       193.174        0.664
  10 23  0       73.0688         0.2649       204.323        0.544
  10 23  1       73.0212         0.2654       203.968        0.547
  10 23  2       72.9741         0.2659       203.612        0.551
  10 23  3       72.9276         0.2664       203.255        0.554
  10 23  4       72.8817         0.2668       202.898        0.557
  10 23  5       72.8364         0.2673       202.540        0.561
  10 23  6       72.7916         0.2676       202.182        0.564
  10 23  7       72.7475         0.2680       201.824        0.567
  10 23  8       72.7040         0.2683       201.464        0.570
  10 23  9       72.6610         0.2686       201.105        0.573
  10 23 10       72.6187         0.2689       200.745        0.576
  10 23 11       72.5770         0.2691       200.385        0.579
  10 23 12       72.5359         0.2693       200.024        0.582
  10 23 13       72.4955         0.2694       199.663        0.585
  10 23 14       72.4557         0.2696       199.302        0.588
  10 23 15       72.4165         0.2697       198.941        0.591
  10 23 16       72.3780         0.2697       198.579        0.594
  10 23 17       72.3402         0.2698       198.217        0.597
  10 23 18       72.3030         0.2697       197.855        0.602
  10 23 19       72.2665         0.2697       197.493        0.607
  10 23 20       72.2306         0.2696       197.130        0.611
  10 23 21       72.1954         0.2695       196.768        0.616
  10 23 22       72.1609         0.2694       196.406        0.621
  10 23 23       72.1271         0.2692       196.043        0.626
  10 23 24       72.0939         0.2690       195.681        0.631
  10 23 25       72.0615         0.2688       195.318        0.636
  10 23 26       72.0297         0.2685       194.956        0.640
  10 23 27       71.9986         0.2682       194.594        0.645
  10 23 28       71.9682         0.2679       194.231        0.649
  10 23 29       71.9385         0.2675       193.869        0.654
  10 23 30       71.9095         0.2671       193.508        0.658
  10 23 31       71.8812         0.2666       193.146        0.663
  10 24  0       73.4097         0.2596       204.271        0.543
  10 24  1       73.3624         0.2601       203.916        0.547
  10 24  2       73.3157         0.2606       203.561        0.550
  10 24  3       73.2695         0.2611       203.205        0.553
  10 24  4       73.2239         0.2615       202.849        0.557
  10 24  5       73.1788         0.2620       202.492        0.560
  10 24  6       73.1343         0.2623       202.135        0.563
  10 24  7       73.0904         0.2627       201.777        0.566
  10 24  8       73.0471         0.2630       201.418        0.569
  10 24  9       73.0043         0.2633       201.060        0.572
  10 24 10       72.9622         0.2636       200.700        0.576
  10 24 11       72.9207         0.2638       200.341        0.579
  10 24 12       72.8798         0.2640       199.981        0.582
  10 24 13       72.8395         0.2642       199.621        0.584
  10 24 14       72.7998         0.2643       199.260        0.587
  10 24 15       72.7608         0.2644       198.900        0.590
  10 24 16       72.7224         0.2645       198.539        0.593
  10 24 17       72.6847         0.2645       198.178        0.596
  10 24 18       72.6476         0.2645       197.816        0.601
  10 24 19       72.6111         0.2645       197.455        0.606
  10 24 20       72.5753         0.2644       197.093        0.611
  10 24 21       72.5402         0.2643       196.732        0.615
  10 24 22       72.5057         0.2642       196.370        0.620
  10 24 23       72.4718         0.2640       196.009        0.625
  10 24 24       72.4387         0.2639       195.647        0.630
  10 24 25       72.4062         0.2636       195.285        0.635
  10 24 26       72.3744         0.2634       194.924        0.639
  10 24 27       72.3433         0.2631       194.562        0.644
  10 24 28       72.3128         0.2628       194.201        0.648
  10 24 29       72.2831         0.2624       193.840        0.653
  10 24 30       72.2540         0.2620       193.479        0.657
  10 24 31       72.2256         0.2616       193.118        0.662
  10 25  0       73.7505         0.2542       204.219        0.543
  10 25  1       73.7035         0.2548       203.865        0.546
  10 25  2       73.6571         0.2553       203.511        0.549
  10 25  3       73.6111         0.2558       203.156        0.553
  10 25  4       73.5658         0.2562       202.800        0.556
  10 25  5       73.5210         0.2566       202.444        0.559
  10 25  6       73.4767         0.2570       202.087        0.562
  10 25  7       73.4331         0.2574       201.730        0.565
  10 25  8       73.3900         0.2577       201.372        0.569
  10 25  9       73.3474         0.2580       201.014        0.572
  10 25 10       73.3055         0.2583       200.656        0.575
  10 25 11       73.2642         0.2585       200.297        0.578
  10 25 12       73.2234         0.2587       199.938        0.581
  10 25 13       73.1833         0.2589       199.579        0.584
  10 25 14       73.1438         0.2590       199.219        0.586
  10 25 15       73.1049         0.2592       198.859        0.589
  10 25 16       73.0666         0.2592       198.499        0.592
  10 25 17       73.0290         0.2593       198.139        0.595
  10 25 18       72.9919         0.2593       197.778        0.600
  10 25 19       72.9555         0.2593       197.417        0.605
  10 25 20       72.9198         0.2592       197.057        0.610
  10 25 21       72.8847         0.2591       196.696        0.615
  10 25 22       72.8502         0.2590       196.335        0.619
  10 25 23       72.8164         0.2589       195.974        0.624
  10 25 24       72.7833         0.2587       195.613        0.629
  10 25 25       72.7508         0.2585       195.252        0.634
  10 25 26       72.7189         0.2582       194.892        0.638
  10 25 27       72.6878         0.2580       194.531        0.643
  10 25 28       72.6573         0.2577       194.170        0.647
  10 25 29       72.6274         0.2573       193.810        0.652
  10 25 30       72.5983         0.2570       193.450        0.656
  10 25 31       72.5698         0.2566       193.090        0.660
  10 26  0       74.0910         0.2489       204.168        0.542
  10 26  1       74.0444         0.2495       203.815        0.545
  10 26  2       73.9982         0.2500       203.461        0.549
  10 26  3       73.9526         0.2504       203.106        0.552
  10 26  4       73.9075         0.2509       202.751        0.555
  10 26  5       73.8630         0.2513       202.396        0.558
  10 26  6       73.8190         0.2517       202.040        0.561
  10 26  7       73.7755         0.2521       201.683        0.565
  10 26  8       73.7326         0.2524       201.327        0.568
  10 26  9       73.6903         0.2527       200.969        0.571
  10 26 10       73.6486         0.2530       200.612        0.574
  10 26 11       73.6074         0.2532       200.254        0.577
  10 26 12       73.5669         0.2534       199.895        0.580
  10 26 13       73.5269         0.2536       199.537        0.583
  10 26 14       73.4875         0.2538       199.178        0.585
  10 26 15       73.4487         0.2539       198.819        0.588
  10 26 16       73.4106         0.2540       198.459        0.591
  10 26 17       73.3730         0.2540       198.100        0.594
  10 26 18       73.3361         0.2540       197.740        0.599
  10 26 19       73.2997         0.2540       197.380        0.604
  10 26 20       73.2641         0.2540       197.020        0.609
  10 26 21       73.2290         0.2539       196.660        0.614
  10 26 22       73.1946         0.2538       196.300        0.619
  10 26 23       73.1608         0.2537       195.940        0.623
  10 26 24       73.1276         0.2535       195.580        0.628
  10 26 25       73.0951         0.2533       195.220        0.633
  10 26 26       73.0632         0.2531       194.860        0.637
  10 26 27       73.0320         0.2529       194.500        0.642
  10 26 28       73.0015         0.2526       194.140        0.646
  10 26 29       72.9716         0.2522       193.781        0.651
  10 26 30       72.9423         0.2519       193.421        0.655
  10 26 31       72.9137         0.2515       193.062        0.659
  10 27  0       74.4313         0.2436       204.117        0.541
  10 27  1       74.3850         0.2441       203.764        0.545
  10 27  2       74.3391         0.2446       203.411        0.548
  10 27  3       74.2938         0.2451       203.057        0.551
  10 27  4       74.2490         0.2456       202.703        0.554
  10 27  5       74.2047         0.2460       202.348        0.557
  10 27  6       74.1609         0.2464       201.993        0.561
  10 27  7       74.1177         0.2467       201.637        0.564
  10 27  8       74.0751         0.2471       201.281        0.567
  10 27  9       74.0330         0.2474       200.924        0.570
  10 27 10       73.9914         0.2477       200.568        0.573
  10 27 11       73.9505         0.2479       200.210        0.576
  10 27 12       73.9101         0.2481       199.853        0.579
  10 27 13       73.8702         0.2483       199.495        0.582
  10 27 14       73.8310         0.2485       199.137        0.585
  10 27 15       73.7923         0.2486       198.778        0.587
  10 27 16       73.7543         0.2487       198.420        0.590
  10 27 17       73.7168         0.2488       198.061        0.593
  10 27 18       73.6800         0.2488       197.702        0.598
  10 27 19       73.6437         0.2488       197.343        0.603
  10 27 20       73.6081         0.2488       196.984        0.608
  10 27 21       73.5730         0.2487       196.624        0.613
  10 27 22       73.5386         0.2486       196.265        0.618
  10 27 23       73.5049         0.2485       195.906        0.622
  10 27 24       73.4717         0.2484       195.546        0.627
  10 27 25       73.4392         0.2482       195.187        0.632
  10 27 26       73.4073         0.2480       194.828        0.636
  10 27 27       73.3760         0.2477       194.469        0.641
  10 27 28       73.3454         0.2474       194.110        0.645
  10 27 29       73.3154         0.2471       193.751        0.650
  10 27 30       73.2861         0.2468       193.393        0.654
  10 27 31       73.2574         0.2465       193.034        0.658
  10 28  0       74.7714         0.2382       204.066        0.541
  10 28  1       74.7253         0.2388       203.714        0.544
  10 28  2       74.6798         0.2393       203.361        0.547
  10 28  3       74.6347         0.2398       203.008        0.550
  10 28  4       74.5902         0.2402       202.655        0.554
  10 28  5       74.5461         0.2406       202.301        0.557
  10 28  6       74.5026         0.2410       201.946        0.560
  10 28  7       74.4597         0.2414       201.591        0.563
  10 28  8       74.4172         0.2418       201.236        0.566
  10 28  9       74.3753         0.2421       200.880        0.569
  10 28 10       74.3340         0.2423       200.524        0.572
  10 28 11       74.2932         0.2426       200.167        0.575
  10 28 12       74.2530         0.2428       199.810        0.578
  10 28 13       74.2133         0.2430       199.453        0.581
  10 28 14       74.1742         0.2432       199.096        0.584
  10 28 15       74.1356         0.2433       198.738        0.586
  10 28 16       74.0977         0.2434       198.380        0.589
  10 28 17       74.0603         0.2435       198.022        0.593
  10 28 18       74.0236         0.2435       197.664        0.598
  10 28 19       73.9874         0.2435       197.306        0.602
  10 28 20       73.9518         0.2435       196.947        0.607
  10 28 21       73.9168         0.2435       196.589        0.612
  10 28 22       73.8824         0.2434       196.230        0.617
  10 28 23       73.8487         0.2433       195.872        0.621
  10 28 24       73.8155         0.2432       195.513        0.626
  10 28 25       73.7830         0.2430       195.155        0.631
  10 28 26       73.7510         0.2428       194.796        0.635
  10 28 27       73.7197         0.2426       194.438        0.640
  10 28 28       73.6891         0.2423       194.080        0.644
  10 28 29       73.6590         0.2420       193.722        0.648
  10 28 30       73.6296         0.2417       193.364        0.653
  10 28 31       73.6008         0.2414       193.007        0.657
  10 29  0       75.1111         0.2329       204.015        0.540
  10 29  1       75.0654         0.2334       203.664        0.543
  10 29  2       75.0201         0.2339       203.312        0.546
  10 29  3       74.9753         0.2344       202.960        0.550
  10 29  4       74.9311         0.2349       202.607        0.553
  10 29  5       74.8873         0.2353       202.253        0.556
  10 29  6       74.8441         0.2357       201.899        0.559
  10 29  7       74.8013         0.2361       201.545        0.562
  10 29  8       74.7591         0.2364       201.190        0.565
  10 29  9       74.7174         0.2367       200.835        0.568
  10 29 10       74.6762         0.2370       200.480        0.571
  10 29 11       74.6356         0.2373       200.124        0.574
  10 29 12       74.5956         0.2375       199.768        0.577
  10 29 13       74.5560         0.2377       199.412        0.580
  10 29 14       74.5171         0.2379       199.055        0.583
  10 29 15       74.4787         0.2380       198.698        0.585
  10 29 16       74.4408         0.2381       198.341        0.588
  10 29 17       74.4036         0.2382       197.984        0.592
  10 29 18       74.3669         0.2383       197.626        0.597
  10 29 19       74.3307         0.2383       197.269        0.602
  10 29 20       74.2952         0.2383       196.911        0.606
  10 29 21       74.2603         0.2383       196.553        0.611
  10 29 22       74.2259         0.2382       196.196        0.616
  10 29 23       74.1922         0.2381       195.838        0.621
  10 29 24       74.1590         0.2380       195.480        0.625
  10 29 25       74.1265         0.2378       195.123        0.630
  10 29 26       74.0945         0.2376       194.765        0.634
  10 29 27       74.0632         0.2374       194.407        0.639
  10 29 28       74.0324         0.2372       194.050        0.643
  10 29 29       74.0023         0.2369       193.693        0.647
  10 29 30       73.9728         0.2366       193.336        0.652
  10 29 31       73.9439         0.2363       192.979        0.656
  10 30  0       75.4505         0.2275       203.964        0.539
  10 30  1       75.4051         0.2281       203.614        0.542
  10 30  2       75.3601         0.2286       203.263        0.546
  10 30  3       75.3157         0.2291       202.911        0.549
  10 30  4       75.2717         0.2295       202.559        0.552
  10 30  5       75.2282         0.2300       202.206        0.555
  10 30  6       75.1851         0.2304       201.853        0.558
  10 30  7       75.1426         0.2307       201.499        0.561
  10 30  8       75.1006         0.2311       201.145        0.564
  10 30  9       75.0591         0.2314       200.791        0.567
  10 30 10       75.0182         0.2317       200.436        0.570
  10 30 11       74.9777         0.2319       200.081        0.573
  10 30 12       74.9378         0.2322       199.726        0.576
  10 30 13       74.8985         0.2324       199.370        0.579
  10 30 14       74.8596         0.2326       199.014        0.582
  10 30 15       74.8214         0.2327       198.658        0.584
  10 30 16       74.7836         0.2328       198.302        0.587
  10 30 17       74.7465         0.2329       197.945        0.591
  10 30 18       74.7098         0.2330       197.589        0.596
  10 30 19       74.6738         0.2330       197.232        0.601
  10 30 20       74.6383         0.2330       196.875        0.606
  10 30 21       74.6034         0.2330       196.518        0.610
  10 30 22       74.5691         0.2330       196.161        0.615
  10 30 23       74.5353         0.2329       195.804        0.620
  10 30 24       74.5022         0.2328       195.447        0.624
  10 30 25       74.4696         0.2326       195.090        0.629
  10 30 26       74.4376         0.2325       194.734        0.633
  10 30 27       74.4062         0.2323       194.377        0.638
  10 30 28       74.3755         0.2321       194.020        0.642
  10 30 29       74.3453         0.2318       193.664        0.646
  10 30 30       74.3157         0.2315       193.308        0.651
  10 30 31       74.2867         0.2312       192.952        0.655
  10 31  0       75.7896         0.2222       203.914        0.538
  10 31  1       75.7445         0.2227       203.564        0.542
  10 31  2       75.6998         0.2232       203.214        0.545
  10 31  3       75.6556         0.2237       202.863        0.548
  10 31  4       75.6119         0.2242       202.511        0.551
  10 31  5       75.5687         0.2246       202.159        0.554
  10 31  6       75.5259         0.2250       201.807        0.557
  10 31  7       75.4836         0.2254       201.454        0.560
  10 31  8       75.4418         0.2257       201.101        0.563
  10 31  9       75.4005         0.2261       200.747        0.566
  10 31 10       75.3598         0.2263       200.393        0.569
  10 31 11       75.3195         0.2266       200.039        0.572
  10 31 12       75.2798         0.2269       199.684        0.575
  10 31 13       75.2405         0.2271       199.329        0.578
  10 31 14       75.2018         0.2273       198.974        0.581
  10 31 15       75.1637         0.2274       198.619        0.583
  10 31 16       75.1261         0.2275       198.263        0.586
  10 31 17       75.0890         0.2276       197.907        0.590
  10 31 18       75.0525         0.2277       197.551        0.595
  10 31 19       75.0165         0.2278       197.195        0.600
  10 31 20       74.9811         0.2278       196.839        0.605
  10 31 21       74.9462         0.2278       196.483        0.609
  10 31 22       74.9119         0.2277       196.127        0.614
  10 31 23       74.8782         0.2277       195.771        0.619
  10 31 24       74.8450         0.2276       195.415        0.623
  10 31 25       74.8124         0.2275       195.058        0.628
  10 31 26       74.7804         0.2273       194.702        0.632
  10 31 27       74.7490         0.2271       194.346        0.637
  10 31 28       74.7181         0.2269       193.991        0.641
  10 31 29       74.6879         0.2267       193.635        0.645
  10 31 30       74.6582         0.2264       193.280        0.650
  10 31 31       74.6291         0.2261       192.924        0.654
  11  0  0       67.9427         0.3455       220.049        0.433
  11  0  1       67.8586         0.3471       219.693        0.431
  11  0  2       67.7751         0.3487       219.335        0.429
  11  0  3       67.6924         0.3503       218.977        0.427
  11  0  4       67.6103         0.3518       218.618        0.425
  11  0  5       67.5290         0.3533       218.258        0.428
  11  0  6       67.4484         0.3547       217.898        0.432
  11  0  7       67.3685         0.3561       217.536        0.436
  11  0  8       67.2893         0.3575       217.174        0.440
  11  0  9       67.2110         0.3588       216.812        0.444
  11  0 10       67.1334         0.3601       216.448        0.449
  11  0 11       67.0565         0.3614       216.084        0.453
  11  0 12       66.9805         0.3626       215.720        0.457
  11  0 13       66.9053         0.3638       215.355        0.461
  11  0 14       66.8309         0.3649       214.989        0.465
  11  0 15       66.7573         0.3660       214.623        0.469
  11  0 16       66.6845         0.3671       214.256        0.473
  11  0 17       66.6126         0.3681       213.889        0.477
  11  0 18       66.5415         0.3690       213.522        0.481
  11  0 19       66.4713         0.3700       213.154        0.485
  11  0 20       66.4020         0.3708       212.785        0.489
  11  0 21       66.3335         0.3717       212.417        0.493
  11  0 22       66.2660         0.3725       212.048        0.496
  11  0 23       66.1993         0.3732       211.679        0.500
  11  0 24       66.1335         0.3739       211.309        0.504
  11  0 25       66.0686         0.3746       210.939        0.508
  11  0 26       66.0047         0.3752       210.570        0.511
  11  0 27       65.9417         0.3758       210.200        0.515
  11  0 28       65.8796         0.3763       209.829        0.519
  11  0 29       65.8184         0.3768       209.459        0.522
  11  0 30       65.7582         0.3772       209.089        0.526
  11  0 31       65.6990         0.3776       208.719        0.529
  11  1  0       68.2742         0.3408       219.962        0.431
  11  1  1       68.1904         0.3424       219.606        0.430
  11  1  2       68.1073         0.3440       219.249        0.428
  11  1  3       68.0249         0.3455       218.891        0.426
  11  1  4       67.9432         0.3470       218.533        0.424
  11  1  5       67.8622         0.3485       218.174        0.428
  11  1  6       67.7818         0.3500       217.814        0.432
  11  1  7       67.7022         0.3514       217.453        0.436
  11  1  8       67.6234         0.3527       217.091        0.440
  11  1  9       67.5453         0.3540       216.729        0.444
  11  1 10       67.4679         0.3553       216.367        0.449
  11  1 11       67.3913         0.3566       216.003        0.453
  11  1 12       67.3155         0.3578       215.639        0.457
  11  1 13       67.2405         0.3590       215.275        0.461
  11  1 14       67.1663         0.3601       214.910        0.465
  11  1 15       67.0928         0.3612       214.544        0.469
  11  1 16       67.0203         0.3622       214.178        0.473
  11  1 17       66.9485         0.3633       213.812        0.477
  11  1 18       66.8776         0.3642       213.445        0.481
  11  1 19       66.8075         0.3651       213.078        0.485
  11  1 20       66.7383         0.3660       212.710        0.489
  11  1 21       66.6699         0.3669       212.342        0.492
  11  1 22       66.6025         0.3677       211.974        0.496
  11  1 23       66.5359         0.3684       211.606        0.500
  11  1 24       66.4702         0.3691       211.237        0.504
  11  1 25       66.4054         0.3698       210.868        0.507
  11  1 26       66.3415         0.3704       210.499        0.511
  11  1 27       66.2785         0.3710       210.130        0.515
  11  1 28       66.2164         0.3715       209.760        0.518
  11  1 29       66.1553         0.3720       209.391        0.522
  11  1 30       66.0950         0.3725       209.021        0.525
  11  1 31       66.0358         0.3729       208.652        0.529
  11  2  0       68.6061         0.3361       219.874        0.430
  11  2  1       68.5227         0.3377       219.519        0.428
  11  2  2       68.4400         0.3392       219.163        0.426
  11  2  3       68.3579         0.3407       218.806        0.425
  11  2  4       68.2765         0.3422       218.448        0.424
  11  2  5       68.1957         0.3437       218.089        0.428
  11  2  6       68.1157         0.3451       217.730        0.432
  11  2  7       68.0364         0.3465       217.370        0.436
  11  2  8       67.9578         0.3479       217.009        0.440
  11  2  9       67.8799         0.3492       216.647        0.444
  11  2 10       67.8028         0.3505       216.285        0.449
  11  2 11       67.7265         0.3517       215.923        0.453
  11  2 12       67.6509         0.3530       215.559        0.457
  11  2 13       67.5761         0.3541       215.196        0.461
  11  2 14       67.5020         0.3553       214.831        0.465
  11  2 15       67.4288         0.3563       214.466        0.469
  11  2 16       67.3564         0.3574       214.101        0.473
  11  2 17       67.2848         0.3584       213.735        0.477
  11  2 18       67.2140         0.3594       213.369        0.481
  11  2 19       67.1441         0.3603       213.002        0.484
  11  2 20       67.0750         0.3612       212.636        0.488
  11  2 21       67.0068         0.3620       212.268        0.492
  11  2 22       66.9394         0.3628       211.901        0.496
  11  2 23       66.8729         0.3636       211.533        0.500
  11  2 24       66.8072         0.3643       211.165        0.503
  11  2 25       66.7425         0.3650       210.797        0.507
  11  2 26       66.6786         0.3656       210.428        0.511
  11  2 27       66.6157         0.3662       210.060        0.514
  11  2 28       66.5536         0.3667       209.691        0.518
  11  2 29       66.4925         0.3672       209.322        0.521
  11  2 30       66.4323         0.3676       208.954        0.525
  11  2 31       66.3729         0.3680       208.585        0.528
  11  3  0       68.9384         0.3313       219.788        0.429
  11  3  1       68.8554         0.3329       219.433        0.427
  11  3  2       68.7730         0.3344       219.077        0.425
  11  3  3       68.6912         0.3359       218.721        0.423
  11  3  4       68.6101         0.3374       218.363        0.424
  11  3  5       68.5297         0.3389       218.005        0.428
  11  3  6       68.4499         0.3403       217.646        0.432
  11  3  7       68.3709         0.3417       217.287        0.436
  11  3  8       68.2926         0.3430       216.927        0.440
  11  3  9       68.2150         0.3444       216.566        0.444
  11  3 10       68.1381         0.3456       216.204        0.449
  11  3 11       68.0620         0.3469       215.842        0.453
  11  3 12       67.9866         0.3481       215.480        0.457
  11  3 13       67.9120         0.3492       215.116        0.461
  11  3 14       67.8382         0.3504       214.753        0.465
  11  3 15       67.7652         0.3515       214.388        0.469
  11  3 16       67.6929         0.3525       214.024        0.473
  11  3 17       67.6215         0.3535       213.659        0.477
  11  3 18       67.5508         0.3545       213.293        0.480
  11  3 19       67.4810         0.3554       212.927        0.484
  11  3 20       67.4121         0.3563       212.561        0.488
  11  3 21       67.3439         0.3571       212.195        0.492
  11  3 22       67.2767         0.3579       211.828        0.496
  11  3 23       67.2102         0.3587       211.461        0.499
  11  3 24       67.1447         0.3594       211.093        0.503
  11  3 25       67.0800         0.3601       210.726        0.507
  11  3 26       67.0162         0.3607       210.358        0.510
  11  3 27       66.9532         0.3613       209.990        0.514
  11  3 28       66.8912         0.3618       209.622        0.517
  11  3 29       66.8301         0.3623       209.255        0.521
  11  3 30       66.7698         0.3628       208.887        0.524
  11  3 31       66.7105         0.3632       208.518        0.528
  11  4  0       69.2711         0.3264       219.701        0.427
  11  4  1       69.1884         0.3280       219.347        0.426
  11  4  2       69.1063         0.3296       218.992        0.424
  11  4  3       69.0249         0.3311       218.636        0.422
  11  4  4       68.9441         0.3326       218.279        0.424
  11  4  5       68.8640         0.3340       217.921        0.428
  11  4  6       68.7845         0.3354       217.563        0.432
  11  4  7       68.7058         0.3368       217.204        0.436
  11  4  8       68.6277         0.3382       216.845        0.440
  11  4  9       68.5504         0.3395       216.484        0.444
  11  4 10       68.4738         0.3407       216.123        0.449
  11  4 11       68.3979         0.3420       215.762        0.453
  11  4 12       68.3227         0.3432       215.400        0.457
  11  4 13       68.2483         0.3443       215.037        0.461
  11  4 14       68.1747         0.3455       214.674        0.465
  11  4 15       68.1018         0.3465       214.311        0.469
  11  4 16       68.0298         0.3476       213.947        0.472
  11  4 17       67.9585         0.3486       213.582        0.476
  11  4 18       67.8880         0.3496       213.218        0.480
  11  4 19       67.8183         0.3505       212.852        0.484
  11  4 20       67.7495         0.3514       212.487        0.488
  11  4 21       67.6815         0.3522       212.121        0.492
  11  4 22       67.6143         0.3530       211.755        0.495
  11  4 23       67.5479         0.3538       211.389        0.499
  11  4 24       67.4824         0.3545       211.022        0.503
  11  4 25       67.4178         0.3552       210.655        0.506
  11  4 26       67.3540         0.3558       210.288        0.510
  11  4 27       67.2911         0.3564       209.921        0.514
  11  4 28       67.2291         0.3569       209.554        0.517
  11  4 29       67.1680         0.3574       209.187        0.520
  11  4 30       67.1077         0.3579       208.820        0.524
  11  4 31       67.0484         0.3583       208.452        0.527
  11  5  0       69.6040         0.3216       219.615        0.426
  11  5  1       69.5217         0.3231       219.261        0.424
  11  5  2       69.4400         0.3247       218.906        0.423
  11  5  3       69.3589         0.3262       218.551        0.421
  11  5  4       69.2784         0.3277       218.195        0.424
  11  5  5       69.1986         0.3291       217.838        0.428
  11  5  6       69.1194         0.3305       217.480        0.432
  11  5  7       69.0410         0.3319       217.122        0.436
  11  5  8       68.9632         0.3332       216.763        0.440
  11  5  9       68.8861         0.3345       216.403        0.444
  11  5 10       68.8097         0.3358       216.043        0.449
  11  5 11       68.7341         0.3370       215.682        0.453
  11  5 12       68.6591         0.3382       215.321        0.457
  11  5 13       68.5850         0.3394       214.959        0.461
  11  5 14       68.5115         0.3405       214.596        0.464
  11  5 15       68.4389         0.3416       214.234        0.468
  11  5 16       68.3670         0.3426       213.870        0.472
  11  5 17       68.2958         0.3436       213.506        0.476
  11  5 18       68.2255         0.3446       213.142        0.480
  11  5 19       68.1560         0.3455       212.778        0.484
  11  5 20       68.0872         0.3464       212.413        0.488
  11  5 21       68.0193         0.3473       212.048        0.491
  11  5 22       67.9522         0.3481       211.682        0.495
  11  5 23       67.8860         0.3488       211.317        0.499
  11  5 24       67.8205         0.3495       210.951        0.502
  11  5 25       67.7559         0.3502       210.585        0.506
  11  5 26       67.6922         0.3509       210.219        0.510
  11  5 27       67.6293         0.3515       209.852        0.513
  11  5 28       67.5673         0.3520       209.486        0.517
  11  5 29       67.5062         0.3525       209.119        0.520
