 *tel    numcsi   CsIInVoltage     errCsIInVoltage           CsIE       errCsIE
    3         1       0.292733     0.00292733        80.9714       0.809714
    3         1       0.351778     0.00351778        91.8245       0.918245
    3         1        0.41019      0.0041019        102.227        1.02227
    3         1       0.478886     0.00478886        113.884        1.13884
    3         1       0.541607     0.00541607        124.317        1.24317
    3         1       0.615913     0.00615913        135.994        1.35994
    3         1       0.683612     0.00683612        146.542        1.46542
    3         1       0.757368     0.00757368        157.538        1.57538
    3         1       0.835499     0.00835499        168.963        1.68963
    3         1       0.909399     0.00909399        179.425        1.79425
    3         1       0.988779     0.00988779        190.353        1.90353
    3         1        1.07355      0.0107355        201.734        2.01734
    3         1        1.15922      0.0115922        212.906        2.12906
    3         1        1.24761      0.0124761        223.895        2.23895
    3         1        1.33717      0.0133717        234.723        2.34723
    3         1         1.4281       0.014281        245.407        2.45407
    3         2      0.0249064    0.000249064        23.0559       0.230559
    3         2       0.061439     0.00061439        34.8727       0.348727
    3         2      0.0982112    0.000982112        45.8692       0.458692
    3         2       0.133349     0.00133349        56.2223       0.562223
    3         2       0.175956     0.00175956        67.9588       0.679588
    3         2       0.215972     0.00215972        78.1799       0.781799
    3         2       0.262586     0.00262586        89.7092       0.897092
    3         2       0.308656     0.00308656        100.721        1.00721
    3         2       0.355964     0.00355964        111.277        1.11277
    3         2       0.406435     0.00406435        122.257        1.22257
    3         2       0.460076     0.00460076        133.641        1.33641
    3         2        0.51413      0.0051413        144.682        1.44682
    3         2       0.567774     0.00567774        155.438        1.55438
    3         2       0.626197     0.00626197        166.644        1.66644
    3         2       0.683093     0.00683093        177.613        1.77613
    3         2       0.741181     0.00741181        188.378        1.88378
    3         2       0.801586     0.00801586        199.622        1.99622
    3         2       0.863912     0.00863912        210.693        2.10693
    3         2       0.924927     0.00924927        221.614        2.21614
    3         2       0.987337     0.00987337        232.403        2.32403
    3         2        1.05281      0.0105281        243.703        2.43703
    3         2        1.12054      0.0112054        254.891        2.54891
    3         3      0.0217896    0.000217896        19.3368       0.193368
    3         3      0.0603479    0.000603479        30.3429       0.303429
    3         3       0.109677     0.00109677         41.831        0.41831
    3         3       0.154656     0.00154656         52.067        0.52067
    3         3        0.21158      0.0021158          63.42         0.6342
    3         3       0.271941     0.00271941        74.9694       0.749694
    3         3       0.334167     0.00334167        85.9555       0.859555
    3         3       0.394585     0.00394585        96.4904       0.964904
    3         3       0.461498     0.00461498        107.352        1.07352
    3         3       0.531851     0.00531851        118.584        1.18584
    3         3       0.603011     0.00603011        129.432        1.29432
    3         3       0.678055     0.00678055        140.692        1.40692
    3         3       0.754159     0.00754159        151.614        1.51614
    3         3       0.834398     0.00834398        162.916        1.62916
    3         3       0.914954     0.00914954        173.946        1.73946
    3         3       0.996527     0.00996527        184.735        1.84735
    3         3        1.08346      0.0108346        195.925        1.95925
    3         3        1.17157      0.0117157        206.904        2.06904
    3         3        1.26156      0.0126156        217.692        2.17692
    3         3        1.35917      0.0135917        228.898        2.28898
    3         3        1.45761      0.0145761        239.935        2.39935
    3         3        1.55755      0.0155755        250.822        2.50822
    4         0      0.0141645    0.000141645         15.307        0.15307
    4         0      0.0488945    0.000488945        26.8184       0.268184
    4         0       0.090471     0.00090471        38.8361       0.388361
    4         0       0.141371     0.00141371        51.3449       0.513449
    4         0       0.196981     0.00196981        63.5659       0.635659
    4         0       0.257468     0.00257468        75.8608       0.758608
    4         0       0.317633     0.00317633        87.5272       0.875272
    4         0       0.382238     0.00382238        99.5551       0.995551
    4         0       0.452121     0.00452121        111.901        1.11901
    4         0       0.522033     0.00522033        123.852        1.23852
    4         0       0.590828     0.00590828         135.47         1.3547
    4         0       0.665303     0.00665303        147.496        1.47496
    4         0       0.744391     0.00744391        159.933        1.59933
    4         0       0.818042     0.00818042        171.351        1.71351
    4         0       0.901784     0.00901784          183.9          1.839
    4         0        0.98135      0.0098135        195.493        1.95493
    4         0        1.06531      0.0106531        207.522        2.07522
    4         0        1.15629      0.0115629        219.972        2.19972
    4         0        1.24398      0.0124398        231.555        2.31555
    4         0        1.33791      0.0133791         243.58         2.4358
    4         0        1.43349      0.0143349        255.418        2.55418
    4         0        1.53564      0.0153564        267.697        2.67697
    4         1      0.0189584    0.000189584        16.8224       0.168224
    4         1      0.0557221    0.000557221        28.5407       0.285407
    4         1      0.0970535    0.000970535        39.9015       0.399015
    4         1       0.137385     0.00137385        49.9687       0.499687
    4         1       0.186868     0.00186868        61.0903       0.610903
    4         1        0.23983      0.0023983        72.2322       0.722322
    4         1        0.29817      0.0029817        83.5247       0.835247
    4         1       0.356786     0.00356786         94.259        0.94259
    4         1       0.419743     0.00419743        105.331        1.05331
    4         1         0.4872       0.004872        116.802        1.16802
    4         1       0.553598     0.00553598        127.979        1.27979
    4         1       0.621073     0.00621073        138.906        1.38906
    4         1       0.688451     0.00688451        149.613        1.49613
    4         1        0.76001      0.0076001        160.834        1.60834
    4         1       0.831395     0.00831395        171.871        1.71871
    4         1       0.903478     0.00903478        182.742        1.82742
    4         1       0.975817     0.00975817        193.464        1.93464
    4         1        1.05281      0.0105281        204.705        2.04705
    4         1        1.13058      0.0113058        215.803        2.15803
    4         1        1.21032      0.0121032        226.768        2.26768
    4         1        1.29031      0.0129031        237.612        2.37612
    4         2      0.0202763    0.000202763        14.8155       0.148155
    4         2      0.0655678    0.000655678        26.8269       0.268269
    4         2       0.108541     0.00108541        37.3521       0.373521
    4         2       0.156814     0.00156814        48.0618       0.480618
    4         2       0.209582     0.00209582          59.01         0.5901
    4         2       0.269315     0.00269315        70.2476       0.702476
    4         2       0.334184     0.00334184         81.817        0.81817
    4         2       0.397845     0.00397845         92.854        0.92854
    4         2       0.462919     0.00462919        103.435        1.03435
    4         2       0.532101     0.00532101        114.506        1.14506
    4         2       0.602193     0.00602193        125.234        1.25234
    4         2       0.676875     0.00676875        136.506        1.36506
    4         2       0.752478     0.00752478        147.483        1.47483
    4         2       0.832234     0.00832234        158.978        1.58978
