 *tel    numcsi   CsIInChannel     errCsIInChannel           CsIE       errCsIE
    4         2            946            0.5        161.848        1.61848
    4         2           1002            0.5        174.956        1.74956
    4         2           1054            0.5         187.46         1.8746
    4         2           1106            0.5          200.3          2.003
    4         2           1158            0.5        213.491        2.13491
    4         2           1206            0.5        225.994        2.25994
    4         2           1258            0.5         239.91         2.3991
    4         2           1302            0.5            252           2.52
    4         3            113            0.5        5.92057      0.0592057
    4         3            193            0.5        17.5131       0.175131
    4         3            269            0.5        29.6385       0.296385
    4         3            341            0.5        41.7246       0.417246
    4         3            409            0.5        53.5195       0.535195
    4         3            477            0.5        65.6172       0.656172
    4         3            545            0.5        77.9839       0.779839
    4         3            609            0.5        89.8522       0.898522
    4         3            673            0.5        101.934        1.01934
    4         3            733            0.5        113.451        1.13451
    4         3            797            0.5        125.936        1.25936
    4         3            857            0.5        137.828        1.37828
    4         3            917            0.5        149.904        1.49904
    4         3            973            0.5        161.341        1.61341
    4         3           1033            0.5        173.776        1.73776
    4         3           1089            0.5        185.554        1.85554
    4         3           1145            0.5        197.502        1.97502
    4         3           1201            0.5        209.623        2.09623
    4         3           1257            0.5        221.921        2.21921
    4         3           1309            0.5        233.503        2.33503
    4         3           1361            0.5        245.246        2.45246
    5         0             99            0.5        5.34659      0.0534659
    5         0            184            0.5        17.3812       0.173812
    5         0            264            0.5        29.6212       0.296212
    5         0            339            0.5        41.5693       0.415693
    5         0            414            0.5        53.8698       0.538698
    5         0            484            0.5        65.6361       0.656361
    5         0            554            0.5        77.6679       0.776679
    5         0            624            0.5        89.9642       0.899642
    5         0            689            0.5        101.622        1.01622
    5         0            754            0.5        113.516        1.13516
    5         0            819            0.5        125.652        1.25652
    5         0            879            0.5        137.074        1.37074
    5         0            944            0.5        149.697        1.49697
    5         0           1004            0.5        161.584        1.61584
    5         0           1064            0.5        173.706        1.73706
    5         0           1119            0.5         185.03         1.8503
    5         0           1179            0.5        197.625        1.97625
    5         0           1234            0.5        209.399        2.09399
    5         0           1289            0.5          221.4          2.214
    5         0           1344            0.5        233.637        2.33637
    5         0           1394            0.5        244.973        2.44973
    5         1             99            0.5        4.82009      0.0482009
    5         1            219            0.5        18.7981       0.187981
    5         1            329            0.5        32.4242       0.324242
    5         1            439            0.5        46.9015       0.469015
    5         1            539            0.5        60.8431       0.608431
    5         1            634            0.5        74.8225       0.748225
    5         1            724            0.5        88.7733       0.887733
    5         1            809            0.5        102.627        1.02627
    5         1            889            0.5        116.312        1.16312
    5         1            969            0.5        130.668        1.30668
    5         1           1044            0.5        144.782        1.44782
    5         1           1114            0.5         158.57         1.5857
    5         1           1184            0.5        172.994        1.72994
    5         1           1249            0.5        186.998        1.86998
    5         1           1309            0.5        200.484        2.00484
    5         1           1369            0.5        214.545        2.14545
    5         1           1424            0.5        227.973        2.27973
