 *tel    csi      Z      A   CsIE(MeV)   CsIV-VCal        CsIV       VCal
    8      0      2      6     50.7545  0.00310807    0.298833    0.295725
    8      0      2      6     56.7731  0.00498619    0.343463    0.338477
    8      0      2      6     62.6881  0.00665326     0.38763    0.380977
    8      0      2      6     68.9937  0.00871787    0.435441    0.426723
    8      0      2      6     74.8244   0.0108337      0.4802    0.469366
    8      0      2      6     80.6397   0.0127561    0.524934    0.512178
    8      0      2      6     86.8979   0.0145356    0.573058    0.558522
    8      0      2      6     92.7125   0.0159984    0.617802    0.601804
    8      0      2      6     98.9851   0.0173531    0.666058    0.648705
    8      0      2      6     104.824   0.0179005    0.710439    0.692538
    8      0      2      6     110.682   0.0180016    0.754669    0.736667
    8      0      2      6      116.56     0.01825    0.799335    0.781085
    8      0      2      6     122.917   0.0183319    0.847595    0.829263
    8      0      2      6     128.847    0.018262    0.892587    0.874325
    8      0      2      6     134.805    0.018076    0.937782    0.919706
    8      1      2      3     6.46129  0.00441445   0.0285925   0.0241781
    8      1      2      3     15.5322  0.00235022   0.0852651   0.0829149
    8      1      2      3     24.5903  -0.00193241    0.146297    0.148229
    8      1      2      3      33.725  -0.00520625    0.211688    0.216894
    8      1      2      3      42.498  -0.00722342    0.277081    0.284304
    8      1      2      3     51.6735  -0.00895101    0.346832    0.355783
    8      1      2      3     60.7834  -0.0106714    0.416763    0.427434
    8      1      2      3     69.8982  -0.0139998    0.485623    0.499623
    8      1      2      3     78.4835  -0.0168012    0.551166    0.567967
    8      1      2      3      87.707  -0.0207531    0.620938    0.641691
    8      1      2      3     96.4282  -0.0252008    0.686431    0.711632
    8      1      2      3     105.819  -0.0308349    0.756315     0.78715
    8      1      2      3     114.711  -0.0376827    0.821141    0.858824
    8      1      2      3     123.694  -0.0446391    0.886732    0.931371
    8      1      2      3      132.77  -0.0520091    0.952784     1.00479
    8      1      2      3     141.941  -0.0598633     1.01923     1.07909
    8      1      2      3     150.588  -0.0673671     1.08187     1.14924
    8      1      2      3     159.951  -0.0764052     1.14887     1.22528
    8      1      2      3     168.782  -0.0838261     1.21324     1.29707
    8      1      2      3     177.704  -0.0912116     1.27845     1.36966
    8      1      2      4     6.86162  0.00563457   0.0285925   0.0229579
    8      1      2      4     14.9564  0.00465896   0.0765463   0.0718873
    8      1      2      4     22.4616  0.00129234      0.1245    0.123208
    8      1      2      4     30.7909  -0.00211992    0.181173    0.183293
    8      1      2      4     38.7149  -0.00439397    0.237845    0.242239
    8      1      2      4      46.892   -0.005373    0.298877     0.30425
    8      1      2      4     54.8816  -0.00573947    0.359917    0.365656
    8      1      2      4     62.7709  -0.00574992    0.421131    0.426881
    8      1      2      4     70.6146  -0.00687011    0.481331    0.488201
    8      1      2      4     78.4471  -0.00738719    0.542404    0.549791
    8      1      2      4     86.8515  -0.00833987    0.607862    0.616202
    8      1      2      4     94.7223  -0.00967509    0.668973    0.678648
    8      1      2      4     102.628  -0.0115779        0.73    0.741578
    8      1      2      4     110.577  -0.0138563    0.791175    0.805031
    8      1      2      4     118.571  -0.0175196    0.851481    0.869001
    8      1      2      4     126.616  -0.0204015    0.913115    0.933516
    8      1      2      4     134.712  -0.0236478    0.974917    0.998565
    8      1      2      4     142.863   -0.027076     1.03709     1.06417
    8      1      2      4     150.482  -0.0304255     1.09515     1.12558
    8      1      2      4     158.742  -0.0341998     1.15804     1.19224
    8      1      2      4     166.465  -0.0367954     1.21785     1.25465
    8      1      2      4      174.84  -0.0392339     1.28316     1.32239
    8      1      2      6     7.74618  0.00637874   0.0285925   0.0222138
    8      1      2      6     13.5828  0.00671856   0.0599804   0.0532618
    8      1      2      6     19.9411  0.00439066   0.0965996   0.0922089
    8      1      2      6     25.9082  0.00168092    0.133219    0.131538
    8      1      2      6     31.9691  -0.000804553    0.172454    0.173259
    8      1      2      6     37.7619  -0.00262417    0.211688    0.214312
    8      1      2      6     43.7181  -0.00387838    0.253539    0.257417
    8      1      2      6     49.8605  -0.00459838    0.298005    0.302603
    8      1      2      6     55.8635  -0.00486388    0.342471    0.347335
    8      1      2      6     61.7308  -0.00449997    0.386999    0.391499
    8      1      2      6     67.8258  -0.00357964    0.434183    0.437763
    8      1      2      6     73.8678  -0.00347707    0.480474    0.483951
    8      1      2      6     79.8651  -0.00260166    0.527471    0.530073
    8      1      2      6     85.8367  -0.0014838    0.574748    0.576232
    8      1      2      6     91.7923  -0.000661469     0.62181    0.622471
    8      1      2      6     97.7405  0.000139905    0.668973    0.668833
    8      1      2      6     103.687  0.000699342     0.71604    0.715341
    8      1      2      6     109.967  0.00135526    0.765966    0.764611
    8      1      2      6     115.924  0.00110584    0.812584    0.811478
    8      1      2      6      121.89  0.000857825     0.85939    0.858532
    8      1      2      6     127.868  0.00117657    0.906963    0.905786
    8      2      2      3     6.78477  0.00741721   0.0337234   0.0263062
    8      2      2      3     13.5883  0.00330818   0.0735825   0.0702743
    8      2      2      3     20.9077  -0.00177869    0.120689    0.122468
    8      2      2      3     27.8387  -0.00631774    0.167771    0.174089
    8      2      2      3     34.5216  -0.00928067    0.215761    0.225042
    8      2      2      3     41.5739  -0.0109859    0.268655    0.279641
    8      2      2      3     48.5519  -0.0142445    0.320016     0.33426
    8      2      2      3     55.9961  -0.0177642    0.375248    0.393012
    8      2      2      3      62.944  -0.0208444    0.427349    0.448193
    8      2      2      3      69.911  -0.0241079    0.479685    0.503793
    8      2      2      3     76.9106  -0.0289591    0.530913    0.559872
    8      2      2      3      83.953   -0.033417    0.583062    0.616479
    8      2      2      3     90.5368  -0.0380555    0.631486    0.669542
    8      2      2      3     97.6808   -0.043649    0.683603    0.727252
    8      2      2      3     104.885  -0.0496781    0.735892     0.78557
    8      2      2      3     111.631  -0.0567595    0.783516    0.840276
    8      2      2      3     118.962   -0.064162    0.835656    0.899818
    8      2      2      3     125.832  -0.0713194    0.884375    0.955694
    8      2      2      3     132.763  -0.0788515    0.933284     1.01214
    8      2      2      3     139.759  -0.0867946    0.982374     1.06917
    8      2      2      3     146.819  -0.0959713     1.03081     1.12678
    8      2      2      3     153.947   -0.104332     1.08067       1.185
    8      2      2      4     6.91557  0.00659944   0.0300998   0.0235004
    8      2      2      4     13.9975  0.00354411   0.0699589   0.0664148
    8      2      2      4     20.9563  -0.000465451    0.113442    0.113907
    8      2      2      4      27.495  -0.00392479       0.157    0.160925
    8      2      2      4     34.8244  -0.00686639    0.208413    0.215279
    8      2      2      4     41.9344  -0.00795131    0.261166    0.269117
    8      2      2      4     48.8927  -0.00980106    0.312755    0.322556
    8      2      2      4     55.7746  -0.0118909    0.364064    0.375955
    8      2      2      4     62.6151  -0.0132472    0.416206    0.429453
    8      2      2      4     69.9249  -0.0147702    0.472222    0.486992
    8      2      2      4     76.7466  -0.0173468    0.523625    0.540972
    8      2      2      4     83.5799   -0.019724    0.575547    0.595271
    8      2      2      4     90.9242  -0.0223599    0.631486    0.653846
    8      2      2      4     97.8075  -0.0253145    0.683603    0.708917
    8      2      2      4     104.724  -0.0285089    0.735892    0.764401
    8      2      2      4     111.678  -0.0331166    0.787198    0.820315
    8      2      2      4     118.673  -0.0372708    0.839403    0.876674
    8      2      2      4     125.712  -0.0416145    0.891877    0.933491
    8      2      2      4     132.797  -0.0461308    0.944644    0.990775
    8      2      2      4      139.93  -0.0512742    0.997258     1.04853
    8      2      2      4     146.598  -0.0565748     1.04602     1.10259
    8      2      2      4     153.829  -0.0613922      1.0999     1.16129
    8      2      2      6     8.41126  0.00436442   0.0300998   0.0257354
    8      2      2      6      15.823  0.00254144   0.0699589   0.0674175
    8      2      2      6     22.4823  -0.000250902    0.109818    0.110069
    8      2      2      6     29.7891  -0.00295964       0.157     0.15996
    8      2      2      6     36.7392  -0.0045265    0.204804     0.20933
    8      2      2      6     43.9832  -0.00475028    0.257404    0.262154
    8      2      2      6     50.5656  -0.00555853    0.305485    0.311044
    8      2      2      6     57.5498  -0.00699473    0.356633    0.363628
    8      2      2      6      64.873  -0.00689333    0.412493    0.419386
    8      2      2      6     71.6477  -0.00669252    0.464735    0.471428
    8      2      2      6      78.858  -0.00722515    0.519989    0.527214
    8      2      2      6     85.5641  -0.00762216    0.571789    0.579411
    8      2      2      6     92.7355  -0.00773565    0.627777    0.635513
    8      2      2      6     99.9034  -0.00823565    0.683603    0.691839
